Key,period,Source_Country_code,destination_Country_code,Currency_Code,Fact_Type,Fact,Source
2019_2Q-ITA-ROU-EUR,2019_2Q,ITA,ROU,EUR,Average total cost % of sending the equivialent of $200 USD,5.011333333,World Bank
2019_2Q-ITA-SEN-EUR,2019_2Q,ITA,SEN,EUR,Average total cost % of sending the equivialent of $200 USD,7.397058824,World Bank
2019_2Q-ITA-SRB-EUR,2019_2Q,ITA,SRB,EUR,Average total cost % of sending the equivialent of $200 USD,7.787857143,World Bank
2019_2Q-ITA-TUN-EUR,2019_2Q,ITA,TUN,EUR,Average total cost % of sending the equivialent of $200 USD,9.540526316,World Bank
2019_2Q-ITA-UKR-EUR,2019_2Q,ITA,UKR,EUR,Average total cost % of sending the equivialent of $200 USD,5.240769231,World Bank
2019_2Q-JOR-EGY-JOD,2019_2Q,JOR,EGY,JOD,Average total cost % of sending the equivialent of $200 USD,3.175,World Bank
2019_2Q-JOR-PSE-JOD,2019_2Q,JOR,PSE,JOD,Average total cost % of sending the equivialent of $200 USD,5.958571429,World Bank
2019_2Q-JOR-SYR-JOD,2019_2Q,JOR,SYR,JOD,Average total cost % of sending the equivialent of $200 USD,3.532727273,World Bank
2019_2Q-JPN-BRA-JPY,2019_2Q,JPN,BRA,JPY,Average total cost % of sending the equivialent of $200 USD,12.21619048,World Bank
2019_2Q-JPN-CHN-JPY,2019_2Q,JPN,CHN,JPY,Average total cost % of sending the equivialent of $200 USD,9.954615385,World Bank
2019_2Q-JPN-IDN-JPY,2019_2Q,JPN,IDN,JPY,Average total cost % of sending the equivialent of $200 USD,8.7325,World Bank
2019_2Q-JPN-IND-JPY,2019_2Q,JPN,IND,JPY,Average total cost % of sending the equivialent of $200 USD,12.55192308,World Bank
2019_2Q-JPN-PHL-JPY,2019_2Q,JPN,PHL,JPY,Average total cost % of sending the equivialent of $200 USD,9.20969697,World Bank
2019_2Q-JPN-THA-JPY,2019_2Q,JPN,THA,JPY,Average total cost % of sending the equivialent of $200 USD,11.0375,World Bank
2019_2Q-JPN-VNM-JPY,2019_2Q,JPN,VNM,JPY,Average total cost % of sending the equivialent of $200 USD,6.523076923,World Bank
2019_2Q-KEN-RWA-KES,2019_2Q,KEN,RWA,KES,Average total cost % of sending the equivialent of $200 USD,11.42333333,World Bank
2019_2Q-KEN-SSD-KES,2019_2Q,KEN,SSD,KES,Average total cost % of sending the equivialent of $200 USD,12.80636364,World Bank
2019_2Q-KEN-TZA-KES,2019_2Q,KEN,TZA,KES,Average total cost % of sending the equivialent of $200 USD,11.53933333,World Bank
2019_2Q-KEN-UGA-KES,2019_2Q,KEN,UGA,KES,Average total cost % of sending the equivialent of $200 USD,11.47066667,World Bank
2019_2Q-KOR-CHN-KRW,2019_2Q,KOR,CHN,KRW,Average total cost % of sending the equivialent of $200 USD,5.7296,World Bank
2019_2Q-KOR-VNM-KRW,2019_2Q,KOR,VNM,KRW,Average total cost % of sending the equivialent of $200 USD,4.275806452,World Bank
2019_2Q-KWT-BGD-KWD,2019_2Q,KWT,BGD,KWD,Average total cost % of sending the equivialent of $200 USD,2.321111111,World Bank
2019_2Q-KWT-EGY-KWD,2019_2Q,KWT,EGY,KWD,Average total cost % of sending the equivialent of $200 USD,2.721111111,World Bank
2019_2Q-KWT-IND-KWD,2019_2Q,KWT,IND,KWD,Average total cost % of sending the equivialent of $200 USD,3.017,World Bank
2019_2Q-KWT-JOR-KWD,2019_2Q,KWT,JOR,KWD,Average total cost % of sending the equivialent of $200 USD,5.7925,World Bank
2019_2Q-KWT-PAK-KWD,2019_2Q,KWT,PAK,KWD,Average total cost % of sending the equivialent of $200 USD,1.656666667,World Bank
2019_2Q-KWT-PHL-KWD,2019_2Q,KWT,PHL,KWD,Average total cost % of sending the equivialent of $200 USD,2.923,World Bank
2019_2Q-MYS-BGD-MYR,2019_2Q,MYS,BGD,MYR,Average total cost % of sending the equivialent of $200 USD,3.154166667,World Bank
2019_2Q-MYS-CHN-MYR,2019_2Q,MYS,CHN,MYR,Average total cost % of sending the equivialent of $200 USD,4.33,World Bank
2019_2Q-MYS-IDN-MYR,2019_2Q,MYS,IDN,MYR,Average total cost % of sending the equivialent of $200 USD,4.992692308,World Bank
2019_2Q-MYS-IND-MYR,2019_2Q,MYS,IND,MYR,Average total cost % of sending the equivialent of $200 USD,2.1875,World Bank
2019_2Q-MYS-MMR-MYR,2019_2Q,MYS,MMR,MYR,Average total cost % of sending the equivialent of $200 USD,2.416,World Bank
2019_2Q-MYS-NPL-MYR,2019_2Q,MYS,NPL,MYR,Average total cost % of sending the equivialent of $200 USD,2.532307692,World Bank
2019_2Q-MYS-PHL-MYR,2019_2Q,MYS,PHL,MYR,Average total cost % of sending the equivialent of $200 USD,3.69125,World Bank
2019_2Q-MYS-THA-MYR,2019_2Q,MYS,THA,MYR,Average total cost % of sending the equivialent of $200 USD,6.145,World Bank
2019_2Q-MYS-VNM-MYR,2019_2Q,MYS,VNM,MYR,Average total cost % of sending the equivialent of $200 USD,3.5375,World Bank
2019_2Q-NGA-BEN-NGN,2019_2Q,NGA,BEN,NGN,Average total cost % of sending the equivialent of $200 USD,11.945,World Bank
2019_2Q-NGA-MLI-NGN,2019_2Q,NGA,MLI,NGN,Average total cost % of sending the equivialent of $200 USD,11.945,World Bank
2019_2Q-NGA-TGO-NGN,2019_2Q,NGA,TGO,NGN,Average total cost % of sending the equivialent of $200 USD,11.945,World Bank
2019_2Q-NLD-DOM-EUR,2019_2Q,NLD,DOM,EUR,Average total cost % of sending the equivialent of $200 USD,8.369411765,World Bank
2019_2Q-NLD-GHA-EUR,2019_2Q,NLD,GHA,EUR,Average total cost % of sending the equivialent of $200 USD,7.290769231,World Bank
2019_2Q-NLD-IDN-EUR,2019_2Q,NLD,IDN,EUR,Average total cost % of sending the equivialent of $200 USD,7.335,World Bank
2019_2Q-NLD-MAR-EUR,2019_2Q,NLD,MAR,EUR,Average total cost % of sending the equivialent of $200 USD,5.964705882,World Bank
2019_2Q-NLD-NGA-EUR,2019_2Q,NLD,NGA,EUR,Average total cost % of sending the equivialent of $200 USD,6.286666667,World Bank
2019_2Q-NLD-SOM-EUR,2019_2Q,NLD,SOM,EUR,Average total cost % of sending the equivialent of $200 USD,8.81,World Bank
2019_2Q-NLD-SUR-EUR,2019_2Q,NLD,SUR,EUR,Average total cost % of sending the equivialent of $200 USD,7.354545455,World Bank
2019_2Q-NLD-TUR-EUR,2019_2Q,NLD,TUR,EUR,Average total cost % of sending the equivialent of $200 USD,7.85,World Bank
2019_2Q-NOR-PAK-NOK,2019_2Q,NOR,PAK,NOK,Average total cost % of sending the equivialent of $200 USD,6.288,World Bank
2019_2Q-NOR-POL-NOK,2019_2Q,NOR,POL,NOK,Average total cost % of sending the equivialent of $200 USD,5.472857143,World Bank
2019_2Q-NZL-CHN-NZD,2019_2Q,NZL,CHN,NZD,Average total cost % of sending the equivialent of $200 USD,5.294705882,World Bank
2019_2Q-NZL-FJI-NZD,2019_2Q,NZL,FJI,NZD,Average total cost % of sending the equivialent of $200 USD,9.064482759,World Bank
2019_2Q-NZL-IND-NZD,2019_2Q,NZL,IND,NZD,Average total cost % of sending the equivialent of $200 USD,6.253793103,World Bank
2019_2Q-NZL-PHL-NZD,2019_2Q,NZL,PHL,NZD,Average total cost % of sending the equivialent of $200 USD,5.944137931,World Bank
2019_2Q-NZL-TON-NZD,2019_2Q,NZL,TON,NZD,Average total cost % of sending the equivialent of $200 USD,9.718076923,World Bank
2019_2Q-NZL-VNM-NZD,2019_2Q,NZL,VNM,NZD,Average total cost % of sending the equivialent of $200 USD,7.125185185,World Bank
2019_2Q-NZL-VUT-NZD,2019_2Q,NZL,VUT,NZD,Average total cost % of sending the equivialent of $200 USD,11.356,World Bank
2019_2Q-NZL-WSM-NZD,2019_2Q,NZL,WSM,NZD,Average total cost % of sending the equivialent of $200 USD,8.7,World Bank
2019_2Q-OMN-BGD-OMR,2019_2Q,OMN,BGD,OMR,Average total cost % of sending the equivialent of $200 USD,4.305555556,World Bank
2019_2Q-OMN-IND-OMR,2019_2Q,OMN,IND,OMR,Average total cost % of sending the equivialent of $200 USD,5.156,World Bank
2019_2Q-OMN-JOR-OMR,2019_2Q,OMN,JOR,OMR,Average total cost % of sending the equivialent of $200 USD,4.776,World Bank
2019_2Q-OMN-LKA-OMR,2019_2Q,OMN,LKA,OMR,Average total cost % of sending the equivialent of $200 USD,3.93,World Bank
2019_2Q-OMN-NPL-OMR,2019_2Q,OMN,NPL,OMR,Average total cost % of sending the equivialent of $200 USD,5.24,World Bank
2019_2Q-OMN-PAK-OMR,2019_2Q,OMN,PAK,OMR,Average total cost % of sending the equivialent of $200 USD,3.735714286,World Bank
2019_2Q-PAK-AFG-PKR,2019_2Q,PAK,AFG,PKR,Average total cost % of sending the equivialent of $200 USD,14.19,World Bank
2019_2Q-PAK-BGD-PKR,2019_2Q,PAK,BGD,PKR,Average total cost % of sending the equivialent of $200 USD,12.28875,World Bank
2019_2Q-PRT-BRA-EUR,2019_2Q,PRT,BRA,EUR,Average total cost % of sending the equivialent of $200 USD,6.266666667,World Bank
2019_2Q-PRT-CPV-EUR,2019_2Q,PRT,CPV,EUR,Average total cost % of sending the equivialent of $200 USD,8.39,World Bank
2019_2Q-PRT-MOZ-EUR,2019_2Q,PRT,MOZ,EUR,Average total cost % of sending the equivialent of $200 USD,10.63166667,World Bank
2019_2Q-QAT-BGD-QAR,2019_2Q,QAT,BGD,QAR,Average total cost % of sending the equivialent of $200 USD,4.5725,World Bank
2019_2Q-QAT-EGY-QAR,2019_2Q,QAT,EGY,QAR,Average total cost % of sending the equivialent of $200 USD,7.154285714,World Bank
2019_2Q-QAT-IND-QAR,2019_2Q,QAT,IND,QAR,Average total cost % of sending the equivialent of $200 USD,5.1725,World Bank
2019_2Q-QAT-JOR-QAR,2019_2Q,QAT,JOR,QAR,Average total cost % of sending the equivialent of $200 USD,4.937692308,World Bank
2019_2Q-QAT-LKA-QAR,2019_2Q,QAT,LKA,QAR,Average total cost % of sending the equivialent of $200 USD,3.001111111,World Bank
2019_2Q-QAT-NPL-QAR,2019_2Q,QAT,NPL,QAR,Average total cost % of sending the equivialent of $200 USD,4.4625,World Bank
2019_2Q-QAT-PAK-QAR,2019_2Q,QAT,PAK,QAR,Average total cost % of sending the equivialent of $200 USD,4.007,World Bank
2019_2Q-QAT-PHL-QAR,2019_2Q,QAT,PHL,QAR,Average total cost % of sending the equivialent of $200 USD,5.226153846,World Bank
2019_2Q-QAT-SDN-QAR,2019_2Q,QAT,SDN,QAR,Average total cost % of sending the equivialent of $200 USD,8.573333333,World Bank
2019_2Q-RUS-ARM-RUB,2019_2Q,RUS,ARM,RUB,Average total cost % of sending the equivialent of $200 USD,1.666666667,World Bank
2019_2Q-RUS-AZE-RUB,2019_2Q,RUS,AZE,RUB,Average total cost % of sending the equivialent of $200 USD,1,World Bank
2019_2Q-RUS-BLR-RUB,2019_2Q,RUS,BLR,RUB,Average total cost % of sending the equivialent of $200 USD,1.666666667,World Bank
2019_2Q-RUS-EST-RUB,2019_2Q,RUS,EST,RUB,Average total cost % of sending the equivialent of $200 USD,4.166666667,World Bank
2019_2Q-RUS-GEO-RUB,2019_2Q,RUS,GEO,RUB,Average total cost % of sending the equivialent of $200 USD,1.25,World Bank
2019_2Q-RUS-KAZ-RUB,2019_2Q,RUS,KAZ,RUB,Average total cost % of sending the equivialent of $200 USD,1.4,World Bank
2019_2Q-RUS-KGZ-RUB,2019_2Q,RUS,KGZ,RUB,Average total cost % of sending the equivialent of $200 USD,1.5,World Bank
2019_2Q-RUS-LTU-RUB,2019_2Q,RUS,LTU,RUB,Average total cost % of sending the equivialent of $200 USD,4,World Bank
2019_2Q-RUS-LVA-RUB,2019_2Q,RUS,LVA,RUB,Average total cost % of sending the equivialent of $200 USD,4.166666667,World Bank
2019_2Q-RUS-MDA-RUB,2019_2Q,RUS,MDA,RUB,Average total cost % of sending the equivialent of $200 USD,1.4,World Bank
2019_2Q-RUS-TJK-RUB,2019_2Q,RUS,TJK,RUB,Average total cost % of sending the equivialent of $200 USD,1.5,World Bank
2019_2Q-RUS-UKR-RUB,2019_2Q,RUS,UKR,RUB,Average total cost % of sending the equivialent of $200 USD,2,World Bank
2019_2Q-RUS-UZB-RUB,2019_2Q,RUS,UZB,RUB,Average total cost % of sending the equivialent of $200 USD,1.666666667,World Bank
2019_2Q-RWA-KEN-RWF,2019_2Q,RWA,KEN,RWF,Average total cost % of sending the equivialent of $200 USD,9.64875,World Bank
2019_2Q-SAU-AFG-SAR,2019_2Q,SAU,AFG,SAR,Average total cost % of sending the equivialent of $200 USD,8.133333333,World Bank
2019_2Q-SAU-BGD-SAR,2019_2Q,SAU,BGD,SAR,Average total cost % of sending the equivialent of $200 USD,3.43,World Bank
2019_2Q-SAU-EGY-SAR,2019_2Q,SAU,EGY,SAR,Average total cost % of sending the equivialent of $200 USD,4.181428571,World Bank
2019_2Q-SAU-ETH-SAR,2019_2Q,SAU,ETH,SAR,Average total cost % of sending the equivialent of $200 USD,4.513333333,World Bank
2019_2Q-SAU-IDN-SAR,2019_2Q,SAU,IDN,SAR,Average total cost % of sending the equivialent of $200 USD,4.194,World Bank
2019_2Q-SAU-IND-SAR,2019_2Q,SAU,IND,SAR,Average total cost % of sending the equivialent of $200 USD,6.071428571,World Bank
2019_2Q-SAU-JOR-SAR,2019_2Q,SAU,JOR,SAR,Average total cost % of sending the equivialent of $200 USD,5.84,World Bank
2019_2Q-SAU-LBN-SAR,2019_2Q,SAU,LBN,SAR,Average total cost % of sending the equivialent of $200 USD,5.93,World Bank
2019_2Q-SAU-LKA-SAR,2019_2Q,SAU,LKA,SAR,Average total cost % of sending the equivialent of $200 USD,3.988,World Bank
2019_2Q-SAU-MMR-SAR,2019_2Q,SAU,MMR,SAR,Average total cost % of sending the equivialent of $200 USD,12.06,World Bank
2019_2Q-SAU-NPL-SAR,2019_2Q,SAU,NPL,SAR,Average total cost % of sending the equivialent of $200 USD,4.421428571,World Bank
2019_2Q-SAU-PAK-SAR,2019_2Q,SAU,PAK,SAR,Average total cost % of sending the equivialent of $200 USD,2.972857143,World Bank
2019_2Q-SAU-PHL-SAR,2019_2Q,SAU,PHL,SAR,Average total cost % of sending the equivialent of $200 USD,4.273333333,World Bank
2019_2Q-SAU-SDN-SAR,2019_2Q,SAU,SDN,SAR,Average total cost % of sending the equivialent of $200 USD,6,World Bank
2019_2Q-SAU-SSD-SAR,2019_2Q,SAU,SSD,SAR,Average total cost % of sending the equivialent of $200 USD,8.395,World Bank
2019_2Q-SAU-SYR-SAR,2019_2Q,SAU,SYR,SAR,Average total cost % of sending the equivialent of $200 USD,22.56,World Bank
2019_2Q-SAU-YEM-SAR,2019_2Q,SAU,YEM,SAR,Average total cost % of sending the equivialent of $200 USD,4.053333333,World Bank
2019_2Q-SEN-MLI-CFA,2019_2Q,SEN,MLI,CFA,Average total cost % of sending the equivialent of $200 USD,3.5525,World Bank
2019_2Q-SGP-BGD-SGD,2019_2Q,SGP,BGD,SGD,Average total cost % of sending the equivialent of $200 USD,2.1675,World Bank
2019_2Q-SGP-CHN-SGD,2019_2Q,SGP,CHN,SGD,Average total cost % of sending the equivialent of $200 USD,4.3875,World Bank
2019_2Q-SGP-IDN-SGD,2019_2Q,SGP,IDN,SGD,Average total cost % of sending the equivialent of $200 USD,3.316,World Bank
2019_2Q-SGP-IND-SGD,2019_2Q,SGP,IND,SGD,Average total cost % of sending the equivialent of $200 USD,2.1132,World Bank
2019_2Q-SGP-LKA-SGD,2019_2Q,SGP,LKA,SGD,Average total cost % of sending the equivialent of $200 USD,2.762857143,World Bank
2019_2Q-SGP-MYS-SGD,2019_2Q,SGP,MYS,SGD,Average total cost % of sending the equivialent of $200 USD,4.748888889,World Bank
2019_2Q-SGP-PAK-SGD,2019_2Q,SGP,PAK,SGD,Average total cost % of sending the equivialent of $200 USD,9.571428571,World Bank
2019_2Q-SGP-PHL-SGD,2019_2Q,SGP,PHL,SGD,Average total cost % of sending the equivialent of $200 USD,2.941666667,World Bank
2019_2Q-SGP-THA-SGD,2019_2Q,SGP,THA,SGD,Average total cost % of sending the equivialent of $200 USD,5.16047619,World Bank
2019_2Q-SWE-CHN-SEK,2019_2Q,SWE,CHN,SEK,Average total cost % of sending the equivialent of $200 USD,9.922727273,World Bank
2019_2Q-SWE-IND-SEK,2019_2Q,SWE,IND,SEK,Average total cost % of sending the equivialent of $200 USD,5.947619048,World Bank
2019_2Q-SWE-LBN-SEK,2019_2Q,SWE,LBN,SEK,Average total cost % of sending the equivialent of $200 USD,9.374,World Bank
2019_2Q-SWE-SOM-SEK,2019_2Q,SWE,SOM,SEK,Average total cost % of sending the equivialent of $200 USD,8.085,World Bank
2019_2Q-THA-CHN-THB,2019_2Q,THA,CHN,THB,Average total cost % of sending the equivialent of $200 USD,16.38272727,World Bank
2019_2Q-THA-IDN-THB,2019_2Q,THA,IDN,THB,Average total cost % of sending the equivialent of $200 USD,15.145,World Bank
2019_2Q-THA-IND-THB,2019_2Q,THA,IND,THB,Average total cost % of sending the equivialent of $200 USD,15.7375,World Bank
2019_2Q-THA-KHM-THB,2019_2Q,THA,KHM,THB,Average total cost % of sending the equivialent of $200 USD,13.57888889,World Bank
2019_2Q-THA-LAO-THB,2019_2Q,THA,LAO,THB,Average total cost % of sending the equivialent of $200 USD,13.38846154,World Bank
2019_2Q-THA-MMR-THB,2019_2Q,THA,MMR,THB,Average total cost % of sending the equivialent of $200 USD,13.53285714,World Bank
2019_2Q-THA-VNM-THB,2019_2Q,THA,VNM,THB,Average total cost % of sending the equivialent of $200 USD,14.858,World Bank
2019_2Q-TUR-BGR-TRY,2019_2Q,TUR,BGR,TRY,Average total cost % of sending the equivialent of $200 USD,13.71166667,World Bank
2019_2Q-TZA-KEN-TZS,2019_2Q,TZA,KEN,TZS,Average total cost % of sending the equivialent of $200 USD,14.41555556,World Bank
2019_2Q-TZA-RWA-TZS,2019_2Q,TZA,RWA,TZS,Average total cost % of sending the equivialent of $200 USD,16.1025,World Bank
2019_2Q-TZA-UGA-TZS,2019_2Q,TZA,UGA,TZS,Average total cost % of sending the equivialent of $200 USD,19.25875,World Bank
2019_2Q-USA-AFG-USD,2019_2Q,USA,AFG,USD,Average total cost % of sending the equivialent of $200 USD,6.54625,World Bank
2019_2Q-USA-ARM-USD,2019_2Q,USA,ARM,USD,Average total cost % of sending the equivialent of $200 USD,5.79,World Bank
2019_2Q-USA-BGD-USD,2019_2Q,USA,BGD,USD,Average total cost % of sending the equivialent of $200 USD,3.990714286,World Bank
2019_2Q-USA-BRA-USD,2019_2Q,USA,BRA,USD,Average total cost % of sending the equivialent of $200 USD,6.016666667,World Bank
2019_2Q-USA-CHN-USD,2019_2Q,USA,CHN,USD,Average total cost % of sending the equivialent of $200 USD,5.758125,World Bank
2019_2Q-USA-COL-USD,2019_2Q,USA,COL,USD,Average total cost % of sending the equivialent of $200 USD,6.257037037,World Bank
2019_2Q-USA-CPV-USD,2019_2Q,USA,CPV,USD,Average total cost % of sending the equivialent of $200 USD,4.568888889,World Bank
2019_2Q-USA-CRI-USD,2019_2Q,USA,CRI,USD,Average total cost % of sending the equivialent of $200 USD,5.77375,World Bank
2019_2Q-USA-CUB-USD,2019_2Q,USA,CUB,USD,Average total cost % of sending the equivialent of $200 USD,12.838,World Bank
2019_2Q-USA-DOM-USD,2019_2Q,USA,DOM,USD,Average total cost % of sending the equivialent of $200 USD,7.252,World Bank
2019_2Q-USA-ECU-USD,2019_2Q,USA,ECU,USD,Average total cost % of sending the equivialent of $200 USD,3.726190476,World Bank
2019_2Q-USA-EGY-USD,2019_2Q,USA,EGY,USD,Average total cost % of sending the equivialent of $200 USD,5.598823529,World Bank
2019_2Q-USA-ERI-USD,2019_2Q,USA,ERI,USD,Average total cost % of sending the equivialent of $200 USD,4.195,World Bank
2019_2Q-USA-ETH-USD,2019_2Q,USA,ETH,USD,Average total cost % of sending the equivialent of $200 USD,5.045714286,World Bank
2019_2Q-USA-GHA-USD,2019_2Q,USA,GHA,USD,Average total cost % of sending the equivialent of $200 USD,6.930454545,World Bank
2019_2Q-USA-GTM-USD,2019_2Q,USA,GTM,USD,Average total cost % of sending the equivialent of $200 USD,4.426666667,World Bank
2019_2Q-USA-GUY-USD,2019_2Q,USA,GUY,USD,Average total cost % of sending the equivialent of $200 USD,8.451666667,World Bank
2019_2Q-USA-HND-USD,2019_2Q,USA,HND,USD,Average total cost % of sending the equivialent of $200 USD,4.025333333,World Bank
2019_2Q-USA-HTI-USD,2019_2Q,USA,HTI,USD,Average total cost % of sending the equivialent of $200 USD,4.961538462,World Bank
2019_2Q-USA-IDN-USD,2019_2Q,USA,IDN,USD,Average total cost % of sending the equivialent of $200 USD,7.064,World Bank
2019_2Q-USA-IND-USD,2019_2Q,USA,IND,USD,Average total cost % of sending the equivialent of $200 USD,3.121764706,World Bank
2019_2Q-USA-JAM-USD,2019_2Q,USA,JAM,USD,Average total cost % of sending the equivialent of $200 USD,6.838666667,World Bank
2019_2Q-USA-JOR-USD,2019_2Q,USA,JOR,USD,Average total cost % of sending the equivialent of $200 USD,7.242666667,World Bank
2019_2Q-USA-KEN-USD,2019_2Q,USA,KEN,USD,Average total cost % of sending the equivialent of $200 USD,6.484814815,World Bank
2019_2Q-USA-LBN-USD,2019_2Q,USA,LBN,USD,Average total cost % of sending the equivialent of $200 USD,10.944,World Bank
2019_2Q-USA-LBR-USD,2019_2Q,USA,LBR,USD,Average total cost % of sending the equivialent of $200 USD,9.656363636,World Bank
2019_2Q-USA-MEX-USD,2019_2Q,USA,MEX,USD,Average total cost % of sending the equivialent of $200 USD,4.641071429,World Bank
2019_2Q-USA-NGA-USD,2019_2Q,USA,NGA,USD,Average total cost % of sending the equivialent of $200 USD,5.883684211,World Bank
2019_2Q-USA-NIC-USD,2019_2Q,USA,NIC,USD,Average total cost % of sending the equivialent of $200 USD,4,World Bank
2019_2Q-USA-NPL-USD,2019_2Q,USA,NPL,USD,Average total cost % of sending the equivialent of $200 USD,5.031578947,World Bank
2019_2Q-USA-PAK-USD,2019_2Q,USA,PAK,USD,Average total cost % of sending the equivialent of $200 USD,5.199333333,World Bank
2019_2Q-USA-PAN-USD,2019_2Q,USA,PAN,USD,Average total cost % of sending the equivialent of $200 USD,4.636363636,World Bank
2019_2Q-USA-PER-USD,2019_2Q,USA,PER,USD,Average total cost % of sending the equivialent of $200 USD,4.736875,World Bank
2019_2Q-USA-PHL-USD,2019_2Q,USA,PHL,USD,Average total cost % of sending the equivialent of $200 USD,4.680612245,World Bank
2019_2Q-USA-SLV-USD,2019_2Q,USA,SLV,USD,Average total cost % of sending the equivialent of $200 USD,3.895172414,World Bank
2019_2Q-USA-SOM-USD,2019_2Q,USA,SOM,USD,Average total cost % of sending the equivialent of $200 USD,5.791666667,World Bank
