Time,bit-x,bitfinex,bitflyer,bitstamp,btcchina,coinbase,huobi,kraken,okcoin,others
2019-08-27 00:00:00 UTC,5718.453,4518.47246488998,3127.41178176,5846.28284885,,8771.55888845,,6389.79559050001,,5253.357291620406
2019-08-28 00:00:00 UTC,5907.5995,10356.4790130104,5588.73126738997,11179.47351354,,20399.2546064502,,12345.1907799,,9457.652401531146
2019-08-29 00:00:00 UTC,6035.3609,7081.07803893997,5031.45155832998,9170.66809499,,17039.97541735,,11749.62047276,,7232.889266291675
2019-08-30 00:00:00 UTC,5997.4685,3754.77640185999,2904.02876842,6576.54567938,,10483.77387259,,8074.53811123,,5139.671888611211
2019-08-31 00:00:00 UTC,6349.3222,2754.09590111999,1683.35387311,2138.9300572,,4733.59424195999,,3254.19145779,,2782.6968972297946
2019-09-01 00:00:00 UTC,6219.6347,2828.32427654998,1936.58274686,2357.63490488,,4958.41196376,,3855.56692022,,2618.2687713366868
2019-09-02 00:00:00 UTC,6262.8699,11140.3001920002,5030.86903379997,8004.08079563,,14902.3147497,,11823.2820853,,5873.131902326765
2019-09-03 00:00:00 UTC,6294.006,10739.3653575801,6048.12913141997,13375.52545194,,18627.3101998,,13423.50489309,,7897.495354338112
2019-09-04 00:00:00 UTC,6162.2855,6254.72308920999,4193.47559054999,11642.33551905,,14451.82504525,,11202.26835301,,5896.319775567284
2019-09-05 00:00:00 UTC,6060.2764,3012.41430648,3769.15557894,5389.10933198,,8643.56192606,,6423.233021,,4453.55236958875
2019-09-06 00:00:00 UTC,6537.5486,11252.3148041701,5754.42803156997,13085.66056603,,18649.00056239,,14926.10211392,,8635.628926559311
2019-09-07 00:00:00 UTC,6574.0086,3376.30614228999,2121.01453216,3602.84203227,,5222.00591303,,4015.22858753,,3394.7933250495885
2019-09-08 00:00:00 UTC,6332.5369,3505.55885029,2478.58445859999,3744.78853689,,5729.90643014999,,4018.83709516,,3210.3170424638997
2019-09-09 00:00:00 UTC,5946.4388,5201.53303372998,3747.50063278999,7094.43947633,,11479.49751189,,8657.11010521,,5356.3560420549275
2019-09-10 00:00:00 UTC,5911.2353,4211.66529481004,2589.84686555,5694.07346367999,,9812.97832655999,,8105.92833915,,4748.379271513935
2019-09-11 00:00:00 UTC,5963.9041,4221.48267732999,3547.69524800999,5603.70557702,,9790.06309581,,9374.05116752,,5124.228803235155
2019-09-12 00:00:00 UTC,6074.9082,4402.71457760998,3266.36137583999,5896.20484635,,9291.76696370997,,8964.63289917,,4186.895952250362
2019-09-13 00:00:00 UTC,5341.4361,4501.81303182999,2565.6425995,4550.2462922,,8105.18400541999,,7286.65595419,,4187.01031093538
2019-09-14 00:00:00 UTC,5823.2905,3157.74265391999,1550.68055519,3007.40157791,,5076.92414243999,,3469.78657228,,2638.2188323834353
2019-09-15 00:00:00 UTC,5762.4858,1885.6285794,1296.72615862,2640.74510302,,3248.5222043,,2173.48577948,,2270.2295736896353
2019-09-16 00:00:00 UTC,5945.7739,5455.20921517998,2412.51143598999,6332.86715364,,9142.32755404,,7135.66907153,,4262.963062728932
2019-09-17 00:00:00 UTC,5521.9901,2944.73433784,1933.95735851,6024.62908177,,7067.49627398,,5616.29210613,,4092.340365536585
2019-09-18 00:00:00 UTC,5305.4504,3339.17191254,2658.42694757,4728.52309776,,6714.83256177,,5709.04275918999,,4374.923226664339
2019-09-19 00:00:00 UTC,6095.0411,9534.85579089017,4702.50644994998,9505.61476134999,,18909.6377752402,,12276.54758552,,8743.132230056799
2019-09-20 00:00:00 UTC,5855.2747,2514.16347485,2475.99647192,5239.20505815,,7143.66645053999,,5509.94585226,,4180.744664575063
2019-09-21 00:00:00 UTC,5781.0514,2979.88388401999,2190.22649176,4757.46256952,,5658.43080944,,3814.00222205,,3354.191897474287
2019-09-22 00:00:00 UTC,6139.7206,2753.46679224999,2221.77422347,3647.10438313,,5985.29160466999,,3630.31057001,,3213.3591175333886
2019-09-23 00:00:00 UTC,5892.6399,5489.73040838999,3427.90966206999,6545.04252857,,13265.77989989,,8246.36672549,,5755.479407355386
2019-09-24 00:00:00 UTC,6238.6343,34682.24882651,12188.7550412199,33523.3779977402,,46090.7623949703,,33402.5965153702,,20511.66782122274
2019-09-25 00:00:00 UTC,6892.0558,12773.9630290799,9181.33804533995,20098.29187782,,27674.9164602798,,18734.93845811,,9732.367994905675
2019-09-26 00:00:00 UTC,6894.5164,15418.9930222603,8036.21317109996,19950.28869504,,31805.5799380003,,19603.48781391,,13515.48067385342
2019-09-27 00:00:00 UTC,7058.6459,7469.15589623996,5076.36003529998,12070.72853394,,18326.9653301099,,13400.97057408,,7418.67067189033
2019-09-28 00:00:00 UTC,7115.5452,5448.66037286005,2852.79688460999,7214.68624435,,10212.5976358,,6469.00304289,,5205.8804287899175
2019-09-29 00:00:00 UTC,6521.0877,6143.57880320997,2695.16636266,6136.22011882,,8312.69555133999,,7547.48623678,,4972.907728215909
2019-09-30 00:00:00 UTC,6883.439,10906.43648669,6199.82526951997,11900.06720584,,17821.66397824,,14649.35293382,,9499.188495684635
2019-10-01 00:00:00 UTC,6877.541,5835.93129997997,4601.58910239999,11911.92087913,,14717.13433815,,12647.27280167,,6514.768876363753
2019-10-02 00:00:00 UTC,6829.3266,3449.86707430999,2738.44050329,5996.74172037,,8632.12931247,,7286.76960437,,5108.161919144945
2019-10-03 00:00:00 UTC,6909.0033,3716.23972709,3022.04087008999,9697.30159252,,9108.40403207999,,8544.41978037,,5356.378382701388
2019-10-04 00:00:00 UTC,6640.9623,3051.67351221999,2793.10814253,7174.18625874,,8652.87816434001,,6685.24508115,,4260.509014015951
2019-10-05 00:00:00 UTC,6976.2612,3327.55123829999,1498.34021096,5002.23081285,,4432.60845728,,4254.43361543,,2884.291799209216
2019-10-06 00:00:00 UTC,6584.108,5822.77240935997,3123.24202325,7596.51064001,,9880.02985810999,,8141.31444151999,,4985.176930027696
2019-10-07 00:00:00 UTC,6419.143,7945.40781586997,3898.04021516999,11180.04763717,,11855.59744512,,12318.57755576,,6172.453605277492
2019-10-08 00:00:00 UTC,6556.9867,3466.84346321999,2323.19688663,4461.59716023,,6957.22046273,,6836.40954335,,3895.4841157070705
2019-10-09 00:00:00 UTC,7951.0996,8365.24564462011,4724.69834611999,13315.11379464,,16679.10113639,,11049.04343097,,6453.348036615481
2019-10-10 00:00:00 UTC,7635.875,4319.92257316999,2669.79438732,8602.35801755,,9244.47129013001,,8194.22772904,,4490.1970764912885
2019-10-11 00:00:00 UTC,14398.9763,6078.27184237001,4035.38794303999,9326.75563874999,,13928.14342687,,11741.54330216,,5803.178944212763
2019-10-12 00:00:00 UTC,26635.0166,1707.70646064,1258.61890889,2213.79144104,,3474.13299435,,2715.1494307,,2592.0000795320343
2019-10-13 00:00:00 UTC,27090.0758,3996.30113444003,1749.27293978,5108.88828643,,6710.21332736999,,4586.06034684,,3265.642515988911
2019-10-14 00:00:00 UTC,27629.212,2540.53832556999,1982.14047878,5170.87239269,,5275.75826032,,4681.05742575,,4260.530368755395
2019-10-15 00:00:00 UTC,26356.096,3276.54047253999,2753.22142929,6367.09800348,,9681.72526343998,,7157.00640212,,4901.519565785177
2019-10-16 00:00:00 UTC,24275.1495,7077.38095352998,3916.99173486999,10026.5933926,,9814.9354694,,8270.48175967,,4770.820982237022
2019-10-17 00:00:00 UTC,26306.9004,2811.80766711999,2779.20228061,6881.15035022,,6157.31246904001,,7343.21666465,,3693.2552448258857
2019-10-18 00:00:00 UTC,19818.5547,5229.33843707999,3280.51978302,7055.42560204,,8481.39728503,,8993.21348018999,,4527.505280321574
2019-10-19 00:00:00 UTC,20585.9154,3511.19965693999,2553.49692794,4127.1058722,,5736.21881809,,4696.46289579,,3195.7472580104723
2019-10-20 00:00:00 UTC,14127.7088,4866.62207127999,3647.18107021,7143.75946447,,7276.86500977,,6219.07755489,,4437.194917412989
2019-10-21 00:00:00 UTC,15295.6043,3420.45992307999,2994.2769741,5937.01186064,,7208.18024226,,6457.98040288,,3783.8841889329583
2019-10-22 00:00:00 UTC,8670.1599,3842.35487081998,2604.28723507,6682.8017516,,7248.36820772,,8167.12078342,,4177.106503423365
2019-10-23 00:00:00 UTC,8157.8364,12821.6984408704,7909.14474609995,16403.43944933,,22698.86533673,,18142.04337598,,12269.90727696083
2019-10-24 00:00:00 UTC,8467.5006,5804.04138742999,3797.11675681,6231.4750292,,9378.86674230001,,7110.31696986,,5655.596397788112
2019-10-25 00:00:00 UTC,8623.9207,17096.4788021405,11041.5048801799,22434.53461826,,31864.0091007902,,20622.3367128799,,14349.593482830827
2019-10-26 00:00:00 UTC,8544.5101,32057.6809229727,23353.5683428999,29968.57365051,,59129.2653299809,,34033.59408773,,20520.756061354572
2019-10-27 00:00:00 UTC,8537.7996,11105.2973228301,13387.1654052099,12989.71020174,,22647.75980649,,14174.36103236,,10450.988407290813
2019-10-28 00:00:00 UTC,8316.9369,8992.94215642006,11142.9747720299,17545.3224967,,19073.80877733,,13104.16746979,,7299.04122823415
2019-10-29 00:00:00 UTC,8089.9606,6658.03365769999,8107.13507717997,10751.62219151,,14437.25413607,,11014.89743033,,6626.857385974265
2019-10-30 00:00:00 UTC,7843.4926,5047.69580548999,7032.01737490998,10688.897708,,11701.02997703,,9716.62210862,,6025.462577203557
2019-10-31 00:00:00 UTC,8028.9814,5668.14046139006,7320.79904522997,11555.83529089,,10029.38621434,,9298.08150283998,,6066.213881486839
2019-11-01 00:00:00 UTC,7761.0913,4090.95705992999,5649.47039521999,7954.05614254,,8951.80644302001,,6344.5069538,,4220.707273403239
2019-11-02 00:00:00 UTC,7350.3125,3657.38330710999,2799.55290946,3199.70423506,,5297.1334482,,3861.58844856,,2930.7437223168977
2019-11-03 00:00:00 UTC,8079.9152,3616.53932034998,2389.24820835,3163.72201775,,5146.57125679,,3952.45946261,,2884.0637703242082
2019-11-04 00:00:00 UTC,7958.7213,7470.05978280014,4052.63833389999,6347.37754086,,9709.1077378,,8015.16457975999,,4986.785907652955
2019-11-05 00:00:00 UTC,8036.9539,3412.66666289999,5417.47577933999,6251.77284164,,8896.90847945,,7584.57979632,,4580.821026796354
2019-11-06 00:00:00 UTC,8058.0139,3469.75747055999,2886.2726735,5759.84820198,,7715.63208113,,5197.9016645,,4279.294768087341
2019-11-07 00:00:00 UTC,7342.3677,3696.53714876999,2982.24561245,5129.32002073,,7088.48554733999,,5810.97142738,,4171.409403039825
2019-11-08 00:00:00 UTC,6848.6716,7804.05661628005,5261.46026490998,11862.31158405,,15248.06396505,,11865.16075134,,6680.017330524775
2019-11-09 00:00:00 UTC,8213.8086,1958.39039442999,1959.40703938,2689.57771888,,4769.73560061,,3189.10760701,,3247.7408643908884
2019-11-10 00:00:00 UTC,8217.9727,4635.78686933006,2427.67094341,3406.0853495,,7019.44483259998,,5103.18460642999,,3213.955427461883
2019-11-11 00:00:00 UTC,7962.1678,4243.05003963998,3310.30571852999,7912.49038607999,,8567.64538028999,,8003.52701712,,4145.7098891603855
2019-11-12 00:00:00 UTC,8025.792,3504.66300250001,3328.25894233,5889.47611948,,7692.50833475,,7009.09274347,,3986.215594216163
2019-11-13 00:00:00 UTC,8228.1305,1340.10028214999,2762.47233247,4011.09092744,,5272.15007323,,4424.19272847,,3472.5167088907024
2019-11-14 00:00:00 UTC,7959.9998,3304.67593605999,2761.93579859,4473.23776074,,6773.19360654,,5675.24316138,,3638.0587974410896
2019-11-15 00:00:00 UTC,8103.4537,5111.12693035001,4011.92346011999,6772.42712486,,12737.13143932,,9445.83521752,,5578.954969174021
2019-11-16 00:00:00 UTC,8093.8005,1534.41442968999,1244.20857976,1542.34344277,,3228.25734149,,2562.07826883,,2576.5584304987556
2019-11-17 00:00:00 UTC,8070.5111,2837.15367335003,1958.46292385,2641.96627141,,4499.44512159,,3747.46728977,,3318.340046426847
2019-11-18 00:00:00 UTC,7721.7895,6362.29300900005,2521.62129837,6381.41594436999,,11781.24743409,,9756.77703996999,,5151.0387876936165
2019-11-19 00:00:00 UTC,7939.6514,3703.8972421,2689.42267045,5789.69454131,,8808.04368605001,,7602.41776998,,5457.342736228821
2019-11-20 00:00:00 UTC,7823.7011,2060.14015828,2263.51211967,4002.64046846,,6665.69114148,,6402.20320643,,4894.220927474687
2019-11-21 00:00:00 UTC,7463.6124,9890.61993828016,4572.32557875998,12082.29122189,,20190.4488065702,,13752.58136678,,7895.54287237146
2019-11-22 00:00:00 UTC,7802.8086,19368.4153012704,12159.2090097099,25250.3022805,,39991.4923579902,,26119.5514549399,,11561.413932840578
2019-11-23 00:00:00 UTC,8223.3382,4626.89050390998,4760.91609739999,6552.68510641,,9002.98781718,,5777.72379426,,4215.896586916186
2019-11-24 00:00:00 UTC,8005.7803,8576.35608923002,5699.86763883998,7199.00230812,,12530.68720169,,8594.02684111,,4840.772912581877
2019-11-25 00:00:00 UTC,7970.4481,18517.1865320302,12809.5098145399,22911.94283572,,31657.6836365599,,22110.90994839,,11509.511495089937
2019-11-26 00:00:00 UTC,8060.4223,5197.47942671999,7034.08089888998,9613.59131219,,13571.63054664,,9887.46917773,,6800.823629437083
2019-11-27 00:00:00 UTC,8033.5558,13895.6270065301,9093.51423927997,18076.55184934,,23199.2504650999,,18232.55559201,,9409.470403531266
2019-11-28 00:00:00 UTC,8068.7456,4302.70053089998,6138.82534854999,8964.96506596,,10768.37404603,,9262.82201488,,6204.240032691629
2019-11-29 00:00:00 UTC,7919.4064,7259.04078932999,6681.63019622998,9498.21162775,,12753.06425393,,10766.91534855,,5770.5163012238445
2019-11-30 00:00:00 UTC,8062.4712,4974.18851875998,3746.10435458,6293.42141659,,7417.97212006001,,5962.75225796,,4534.199764728319
2019-12-01 00:00:00 UTC,7850.8514,6332.70042486996,5541.45504252999,6384.92505853,,10071.82329838,,9105.58658654,,3937.154223213688
2019-12-02 00:00:00 UTC,7818.3322,4628.57147871999,4482.89723864999,5930.24078486,,8659.12069483001,,8068.58557753,,4655.056822937779
2019-12-03 00:00:00 UTC,7949.9727,2297.90981507,2738.32556383,3839.61708248,,7298.04845602,,6135.86676443,,4558.781879423341
2019-12-04 00:00:00 UTC,8052.054,11673.3005397602,6254.71337962997,10216.86486323,,19633.5774809199,,14934.72501582,,8184.77115344136
2019-12-05 00:00:00 UTC,7964.4446,4785.98602867999,6040.81088065999,5837.84249332,,11022.48687217,,9847.21129677,,5608.364361226189
2019-12-06 00:00:00 UTC,7908.1789,5714.48897892003,4312.73787973,5537.65747746,,10842.63903458,,8612.31000153,,4801.941487185779
2019-12-07 00:00:00 UTC,8058.0574,1724.38837205,2122.67202253,2463.08095003,,5657.1595568,,3546.61243009,,3153.911229097949
2019-12-08 00:00:00 UTC,7870.3443,4300.36168836999,1772.41933319,2309.9069473,,4884.83295196,,3550.06478736,,2686.7885813991315
2019-12-09 00:00:00 UTC,7821.5782,6471.71284416006,3517.12654223999,8319.01758805,,12021.03127144,,11305.56705337,,4826.859814516487
2019-12-10 00:00:00 UTC,7470.1462,3640.21357380999,2808.80495008,5659.33756903,,8454.73477171001,,8005.27336928,,4246.7308099362335
2019-12-11 00:00:00 UTC,8014.3561,3124.70807889999,1896.2052283,4902.37340601,,7118.63735128,,5956.17266989,,4387.754942235116
2019-12-12 00:00:00 UTC,7819.6836,5640.15053041999,2908.55834238,5728.6858985,,10118.78450873,,8518.77348443,,4641.740907710588
2019-12-13 00:00:00 UTC,7852.0414,2901.56609731,1991.62647085,4257.01404395,,7200.74578923,,6024.38545136,,4154.1650904274575
2019-12-14 00:00:00 UTC,7782.5561,3411.30434482999,1685.61797272,2651.3846636,,5335.06691665,,4489.15999525,,4061.0182740230453
2019-12-15 00:00:00 UTC,8090.0236,3562.90214534,2496.52151693,2342.39004169,,5732.97220293001,,4536.26760191,,3483.560623318207
2019-12-16 00:00:00 UTC,8114.5046,13404.0799381802,3060.39347849999,7485.09065122999,,15230.4295635902,,10319.65581997,,5965.556494224389
2019-12-17 00:00:00 UTC,8418.556,12625.4705697599,3537.25275504999,9342.48759137,,16695.75774899,,12673.58744935,,7457.993199934904
2019-12-18 00:00:00 UTC,8197.0308,13752.7101678501,8764.94812166998,16155.05568466,,27055.7113456698,,21142.58662426,,10217.128082401627
2019-12-19 00:00:00 UTC,8212.7573,5430.84308581998,6248.86765075999,7518.24596296,,12367.90699688,,10046.59491449,,5946.218336731072
2019-12-20 00:00:00 UTC,8015.9319,5699.01930523998,2947.91821403,4291.28734668,,7521.34510468001,,7012.28908064,,4161.437615624984
2019-12-21 00:00:00 UTC,8196.2871,2274.24329267,1140.89888648,1975.27827336,,4013.15638686,,2460.99018418,,2866.9972597069623
2019-12-22 00:00:00 UTC,8443.5199,3620.89450407996,3349.42494495,4693.34317016,,11681.05764052,,7476.3092587,,4770.070224818552
2019-12-23 00:00:00 UTC,8301.701,7071.80880794993,6729.35229635999,8546.83517152,,17421.81946033,,14071.58135537,,6816.469584476933
2019-12-24 00:00:00 UTC,8233.2288,4254.62113214999,4651.52619001,5510.63228399,,9062.73931251001,,7902.86578264,,5132.224094128579
2019-12-25 00:00:00 UTC,8268.4147,3361.53499169999,3865.05723043,2285.35569573,,4166.05471981,,7173.89169363,,2786.8421917649184
2019-12-26 00:00:00 UTC,8209.7114,4714.57813609996,3964.75093101,4223.08240824,,8569.37087824999,,6248.29931335,,4369.297727491697
2019-12-27 00:00:00 UTC,8299.3737,3995.65550915998,3633.64075301,5253.27494859,,9741.72327023,,7069.9421923,,4784.587692401923
2019-12-28 00:00:00 UTC,8077.0988,2731.06071132999,2191.01178524,2035.49932216,,5370.03086285,,4300.27856556,,3237.1969054964866
2019-12-29 00:00:00 UTC,8171.3974,2494.48720594998,2810.9518343,3118.93207362,,7520.79903478,,5423.69991068999,,3036.9999222690617
2019-12-30 00:00:00 UTC,8010.0404,4040.71380109003,2626.99536615,4863.86582754,,8685.88258371,,7354.6560335,,4253.0623379851095
2019-12-31 00:00:00 UTC,8283.9896,2992.68613292999,2541.49078679,3606.49054885,,8077.65198282,,5990.62552133,,4289.4055206081
2020-01-01 00:00:00 UTC,8310.9416,2071.05604595,1447.69743983,1734.4865812,,3999.63815515,,3327.13565016,,3236.038987401983
2020-01-02 00:00:00 UTC,8217.2183,4849.33844669,2500.94198554,4978.50907712,,9128.72087324001,,7708.82598782,,4499.68288025653
2020-01-03 00:00:00 UTC,8118.1402,6681.66874052003,5651.36178277999,9860.32086312,,16114.5933364599,,13400.93991214,,6658.672396721844
2020-01-04 00:00:00 UTC,8274.6911,4247.42218862994,1892.18791261,3749.27269845,,5596.07308248999,,4631.79094006,,2672.0077297982484
2020-01-05 00:00:00 UTC,8250.5267,4430.86891390998,2539.02464175,3387.29968608,,7163.72213144998,,5129.07495964,,3251.434793598089
2020-01-06 00:00:00 UTC,8158.6647,8504.44415981996,5080.63892124998,8360.93676204,,14013.3053200799,,10895.26258214,,5248.762755743972
2020-01-07 00:00:00 UTC,7836.6459,12355.9737747201,7982.34192872997,14629.67780771,,23858.8229736499,,18285.97397918,,8258.820326455265
2020-01-08 00:00:00 UTC,7333.6635,11756.80045611,11347.24187385,14814.83494672,,28148.80051844,,21798.25490089,,8913.654985451012
2020-01-09 00:00:00 UTC,7903.8175,4671.29012563998,5683.40096136999,7646.06252281,,11533.76797062,,10738.38256479,,5373.8827442748325
2020-01-10 00:00:00 UTC,7884.5894,7857.91800301993,7068.15889579998,10703.03386146,,16095.57790051,,13767.1304162,,5925.097785870779
2020-01-11 00:00:00 UTC,8215.9157,4254.51762487996,4529.94137113999,4495.31725921,,9098.84035826998,,7780.8662931,,4125.178286581958
2020-01-12 00:00:00 UTC,8087.2949,3207.41767774999,2990.35705844,2470.0261291,,4759.68198502,,4088.25921009,,2730.59626301419
2020-01-13 00:00:00 UTC,7970.5143,2593.23954615,2790.31134023,5032.00631338,,5864.20837672,,6270.90854758,,4343.58930342654
2020-01-14 00:00:00 UTC,7544.9297,16556.67518777,11109.4398316899,19691.11337028,,31898.86428141,,25255.3844220499,,10956.39769115263
2020-01-15 00:00:00 UTC,7879.3846,8779.11954402995,7741.11342789996,10721.62675406,,17591.77830546,,15440.536211,,6310.167507260646
2020-01-16 00:00:00 UTC,7999.5992,5311.58250503999,5026.86428842999,8193.99383931,,11098.16939554,,9307.50250861,,4779.34469832722
2020-01-17 00:00:00 UTC,7920.0362,9692.87415904998,7936.25823313996,11153.86583046,,17977.83880774,,14357.69163153,,5851.348095932288
2020-01-18 00:00:00 UTC,7925.6202,3460.77284892,3446.8506614,4264.19840871,,6498.42428169,,5987.94292,,3364.9609302835706
2020-01-19 00:00:00 UTC,7984.925,12249.9893045802,7359.91524599995,10518.61678574,,18011.77986485,,15010.33991951,,6985.521415149804
2020-01-20 00:00:00 UTC,7967.9794,4020.37771987997,4099.10366251,5715.10349654,,7542.24977356999,,8102.89698035,,4283.253412500372
2020-01-21 00:00:00 UTC,7953.5427,3251.16389953998,3722.0947143,4684.1352586,,9138.79234694999,,8662.91274601,,4554.4931680818845
2020-01-22 00:00:00 UTC,7376.04,2354.22930225998,2801.14966707,4059.53827656,,6600.18895945999,,5966.57416183,,3636.876121746187
2020-01-23 00:00:00 UTC,7738.4753,5686.82374155996,4839.51930681999,10197.12621056,,14115.87247321,,10577.83511271,,5452.201044547284
2020-01-24 00:00:00 UTC,8053.5152,3508.74666981997,4130.48472347999,7696.46939157,,10216.65337899,,9108.06544058,,5473.8946371954835
2020-01-25 00:00:00 UTC,7962.4396,2101.66598957001,2018.64193571,3295.32965242,,4469.70976077,,4269.33572102,,3018.368567525815
2020-01-26 00:00:00 UTC,8181.7231,3511.25259534999,2594.53233074,6900.19417059,,6590.65240968,,5878.22888477,,3610.7263028696066
2020-01-27 00:00:00 UTC,7923.7152,6276.878829,4754.60061912999,11474.68415112,,12077.41241787,,11242.40645973,,5719.827777018092
2020-01-28 00:00:00 UTC,7927.4191,9119.89018061998,8408.51680655996,11702.5863647,,21088.42411396,,16169.61813281,,7417.497359843783
2020-01-29 00:00:00 UTC,6730.3325,4603.22515536998,6226.10344307999,8103.31235938,,14765.2518963,,10472.9260482,,6182.351151499188
2020-01-30 00:00:00 UTC,7763.0162,8900.70871351006,5930.09074398998,9673.54393445,,15057.57153389,,13244.60034831,,6904.872266627095
2020-01-31 00:00:00 UTC,7832.7995,4868.45814452998,4486.13422761999,6773.67093506999,,11643.63657367,,9794.41878012,,5046.717137344207
2020-02-01 00:00:00 UTC,7897.3595,2534.89130182999,2838.13853265,2303.69623411,,5471.10004954,,3140.22782153,,2869.6729857965365
2020-02-02 00:00:00 UTC,7908.8415,6405.31719251996,4365.32474821999,3613.53345775,,8517.13311376,,5616.47416093,,3624.366476741943
2020-02-03 00:00:00 UTC,7579.0219,6717.98950381006,4575.10004344998,5918.43930306,,13809.37496578,,8469.88844615,,5346.042507284087
2020-02-04 00:00:00 UTC,7627.7225,4069.49633761999,3743.29624676,5844.1134018,,10033.7957325,,7674.42511887,,4628.261281629857
2020-02-05 00:00:00 UTC,7570.5203,10769.1270124102,6632.84502393998,10405.45624975,,16401.69099467,,13014.82177729,,5685.241178416705
2020-02-06 00:00:00 UTC,7917.8234,8583.73880399999,6566.19978494997,8990.77175928,,14937.63437211,,10914.21461167,,6045.0223458058545
2020-02-07 00:00:00 UTC,8342.2105,3703.83271133999,4187.58580894,5383.85051484,,10320.47818111,,7550.66410997,,4414.58750715988
2020-02-08 00:00:00 UTC,7405.5015,5525.97872616997,3440.00464612,4068.76698427,,9307.74167551998,,6132.32261432,,3676.2644839507884
2020-02-09 00:00:00 UTC,7637.1218,9637.91116044997,5018.21510013999,6114.54922469,,11592.77891421,,8469.65567433,,4224.879236284117
2020-02-10 00:00:00 UTC,7922.3485,8302.83286136999,5746.19789228998,9536.54408829999,,16024.34705803,,11090.75279526,,6831.177194249208
2020-02-11 00:00:00 UTC,7941.3997,8400.44424396004,6256.26813351998,9965.83701540999,,19665.67782291,,13720.12301647,,6716.513625643464
2020-02-12 00:00:00 UTC,7609.4635,8707.36085064998,6883.78285641997,8564.91630345,,16177.41583845,,11999.23697405,,6143.5287895445545
2020-02-13 00:00:00 UTC,7731.8153,8956.27397170001,8392.40122119991,11720.86570962,,19922.029918,,14505.27806841,,7240.4352673776775
2020-02-14 00:00:00 UTC,8210.1595,4127.43243171999,4690.36016274,7736.34933643,,9644.58220459998,,7566.45632343,,5093.772378547049
2020-02-15 00:00:00 UTC,7965.6317,6397.60288513003,4190.10685155999,7347.69173637999,,14284.58657082,,7836.0371709,,5582.884460372222
2020-02-16 00:00:00 UTC,7841.359,6889.65720324013,5200.27848860999,5786.48423032,,11246.74120505,,6301.75456897999,,4705.151981736935
2020-02-17 00:00:00 UTC,7975.0357,9300.64272414003,6034.38281604997,7597.69725001,,12920.14343988,,11224.66787233,,5028.646108022553
2020-02-18 00:00:00 UTC,8156.4331,8248.34330105,6243.94391799997,8306.21964026,,14826.58872635,,11449.44003807,,6999.433190485544
2020-02-19 00:00:00 UTC,7970.0368,13936.9672291404,6976.16598801995,11721.59896545,,19558.1686125502,,12914.08259774,,6778.070368260364
2020-02-20 00:00:00 UTC,7750.0498,6497.36311171997,5334.26728422998,7946.96943531999,,14647.68897619,,8758.64520934,,6024.088007594936
2020-02-21 00:00:00 UTC,8303.5184,11101.12445238,3530.82707842,5259.86985937,,8555.73981893998,,5872.1872147,,3672.5110980569366
2020-02-22 00:00:00 UTC,8524.382,1844.44583851,1439.11382601,2388.78571352,,3864.2430331,,2245.24543237,,2493.659181607843
2020-02-23 00:00:00 UTC,8662.0803,7322.16782783999,3796.40253609999,3911.42806635,,6959.14067795998,,4670.89245795,,3461.553848471519
2020-02-24 00:00:00 UTC,8544.7123,6591.77164856003,5591.41487339999,7119.36300423,,12929.80732872,,8565.05740755,,5160.730726089506
2020-02-25 00:00:00 UTC,8402.5412,8488.33003873004,5775.04883735998,7728.98498428,,11425.68273571,,9319.49998673,,5043.431720022644
2020-02-26 00:00:00 UTC,7727.0672,14585.8037278002,9482.02343165995,14629.53708325,,26131.61164105,,19545.41205796,,8278.82857397838
2020-02-27 00:00:00 UTC,10199.4956,8392.70807670005,8659.47730792998,12275.72881339,,18113.23403764,,11089.48900311,,7697.451517072034
2020-02-28 00:00:00 UTC,8006.2059,7079.49848294997,8207.14219246999,8482.21589888,,16577.17714679,,12173.88650784,,6228.1633817300635
2020-02-29 00:00:00 UTC,7923.15,2496.91014467999,4215.63001452,2948.43508879,,6407.89531479999,,4012.9102809,,3250.5928935643146
2020-03-01 00:00:00 UTC,7685.3974,5391.10657423998,5337.67450916,5083.36457091,,8964.30460028999,,6567.84896424,,4063.712679533839
2020-03-02 00:00:00 UTC,7961.1002,5322.09121705998,6621.22395836999,8606.84388349,,12760.71129307,,10600.96959774,,4607.185235564733
2020-03-03 00:00:00 UTC,7760.634,5324.51374097001,5103.13689331999,6385.61710052999,,11235.77714933,,8768.43092295,,4565.0054645152095
2020-03-04 00:00:00 UTC,6473.9671,4170.44984813999,3873.67022892,5049.3237834,,7070.15441564,,6721.36116635,,4254.420123152291
2020-03-05 00:00:00 UTC,6137.8893,5715.98442883,4619.46373308998,8206.57614076,,12773.10558158,,9499.66156846999,,6743.645947703436
2020-03-06 00:00:00 UTC,5213.3363,3138.04299005,3458.17507284,5683.8819739,,7919.66633129,,6669.06472875,,4046.9376738282367
2020-03-07 00:00:00 UTC,5018.3657,4351.35775777004,3743.85353632998,3548.44410168,,7669.88985986,,4942.52559453,,3379.8628609793395
2020-03-08 00:00:00 UTC,5547.7998,25592.0034775011,8250.56761828991,11377.64530229,,20376.98963546,,14115.89470536,,6701.618114482597
2020-03-09 00:00:00 UTC,5934.1952,22558.4665357803,13047.9440610799,16455.82719558,,31739.7933542599,,21209.09310111,,11611.066251692037
