"t","v"
"2016-03-10T00:00:00Z","-3472.0586491685026"
"2016-03-11T00:00:00Z","661.445410241402"
"2016-03-12T00:00:00Z","-614.4235292008962"
"2016-03-13T00:00:00Z","-4695.110189407998"
"2016-03-14T00:00:00Z","-8815.915043803201"
"2016-03-15T00:00:00Z","-2222.7213365524003"
"2016-03-16T00:00:00Z","5323.886868996393"
"2016-03-17T00:00:00Z","-199.87542811580352"
"2016-03-18T00:00:00Z","-9255.315364556795"
"2016-03-19T00:00:00Z","-331.06583261399646"
"2016-03-20T00:00:00Z","5956.959664602604"
"2016-03-21T00:00:00Z","-3388.7821630628023"
"2016-03-22T00:00:00Z","-1711.0268085829011"
"2016-03-23T00:00:00Z","-3803.8094166868977"
"2016-03-24T00:00:00Z","-4653.504395698801"
"2016-03-25T00:00:00Z","7804.6043294234005"
"2016-03-26T00:00:00Z","-3785.6615482135967"
"2016-03-27T00:00:00Z","3265.8018335037996"
"2016-03-28T00:00:00Z","-1745.9090568393003"
"2016-03-29T00:00:00Z","-2275.1725736705994"
"2016-03-30T00:00:00Z","3098.6229951025016"
"2016-03-31T00:00:00Z","3928.4865344018035"
"2016-04-01T00:00:00Z","-10702.835811000099"
"2016-04-02T00:00:00Z","6659.446507952402"
"2016-04-03T00:00:00Z","-1281.8087492952"
"2016-04-04T00:00:00Z","-3713.3360551087026"
"2016-04-05T00:00:00Z","-4171.264148187103"
"2016-04-06T00:00:00Z","1335.779222998899"
"2016-04-07T00:00:00Z","13274.091147250205"
"2016-04-08T00:00:00Z","-2418.6913937060017"
"2016-04-09T00:00:00Z","-712.8378281455007"
"2016-04-10T00:00:00Z","8917.150721551596"
"2016-04-11T00:00:00Z","-2590.2157873770993"
"2016-04-12T00:00:00Z","5125.724497859803"
"2016-04-13T00:00:00Z","-3226.6570898335995"
"2016-04-14T00:00:00Z","6374.886115274901"
"2016-04-15T00:00:00Z","1842.0698814694988"
"2016-04-16T00:00:00Z","-1892.2676115970971"
"2016-04-17T00:00:00Z","-6618.367393743796"
"2016-04-18T00:00:00Z","6650.3341674156"
"2016-04-19T00:00:00Z","-451.96440918860026"
"2016-04-20T00:00:00Z","14.765091491601197"
"2016-04-21T00:00:00Z","-8200.601530196298"
"2016-04-22T00:00:00Z","1202.4419066498012"
"2016-04-23T00:00:00Z","1477.7127564809998"
"2016-04-24T00:00:00Z","2604.1652591854"
"2016-04-25T00:00:00Z","-4776.223468550794"
"2016-04-26T00:00:00Z","4598.400323064998"
"2016-04-27T00:00:00Z","2106.4902352024"
"2016-04-28T00:00:00Z","1456.1898575985979"
"2016-04-29T00:00:00Z","-4221.149617934301"
"2016-04-30T00:00:00Z","1415.3130637678005"
"2016-05-01T00:00:00Z","964.470585071198"
"2016-05-02T00:00:00Z","-6895.298946123003"
"2016-05-03T00:00:00Z","-3596.3020571055968"
"2016-05-04T00:00:00Z","96773.47111329321"
"2016-05-05T00:00:00Z","-8491.744640440702"
"2016-05-06T00:00:00Z","-70501.6632386108"
"2016-05-07T00:00:00Z","-805.8290252119987"
"2016-05-08T00:00:00Z","-2602.112439361201"
"2016-05-09T00:00:00Z","-2673.2947566934017"
"2016-05-10T00:00:00Z","13708.993504653794"
"2016-05-11T00:00:00Z","6354.807360323102"
"2016-05-12T00:00:00Z","290.4703211934029"
"2016-05-13T00:00:00Z","3385.2256180166005"
"2016-05-14T00:00:00Z","466.8870415541969"
"2016-05-15T00:00:00Z","1258.0782186893994"
"2016-05-16T00:00:00Z","-8965.0684246561"
"2016-05-17T00:00:00Z","-1510.557944455999"
"2016-05-18T00:00:00Z","4052.3280844147957"
"2016-05-19T00:00:00Z","13920.872635518703"
"2016-05-20T00:00:00Z","-8697.834827978892"
"2016-05-21T00:00:00Z","-8030.103993584598"
"2016-05-22T00:00:00Z","-2307.093265282201"
"2016-05-23T00:00:00Z","-4805.851355110499"
"2016-05-24T00:00:00Z","-1199.3622428128947"
"2016-05-25T00:00:00Z","-599.4250120263023"
"2016-05-26T00:00:00Z","684.8853049058962"
"2016-05-27T00:00:00Z","8155.410352416002"
"2016-05-28T00:00:00Z","8479.543578797195"
"2016-05-29T00:00:00Z","840.7371054309915"
"2016-05-30T00:00:00Z","2071.418749966804"
"2016-05-31T00:00:00Z","-8898.078655366699"
"2016-06-01T00:00:00Z","997.4199080779072"
"2016-06-02T00:00:00Z","3139.919779147298"
"2016-06-03T00:00:00Z","3558.9576602594025"
"2016-06-04T00:00:00Z","4206.041841560298"
"2016-06-05T00:00:00Z","-6760.728216723401"
"2016-06-06T00:00:00Z","-4403.498498487999"
"2016-06-07T00:00:00Z","2715.7671104183028"
"2016-06-08T00:00:00Z","6236.062244442903"
"2016-06-09T00:00:00Z","38237.7957247022"
"2016-06-10T00:00:00Z","-48805.8340598547"
"2016-06-11T00:00:00Z","9722.7420667767"
"2016-06-12T00:00:00Z","7373.5160668522"
"2016-06-13T00:00:00Z","9149.125162449986"
"2016-06-14T00:00:00Z","-9852.269982605794"
"2016-06-15T00:00:00Z","35958.060683766"
"2016-06-16T00:00:00Z","-9692.050667133299"
"2016-06-17T00:00:00Z","7560.218830333106"
"2016-06-18T00:00:00Z","-1041.6529408264978"
"2016-06-19T00:00:00Z","-7891.219282540602"
"2016-06-20T00:00:00Z","-3359.340690510995"
"2016-06-21T00:00:00Z","17602.106652439703"
"2016-06-22T00:00:00Z","-1564.7605201870028"
"2016-06-23T00:00:00Z","-1835.983052178999"
"2016-06-24T00:00:00Z","3996.611506280693"
"2016-06-25T00:00:00Z","7806.471249375296"
"2016-06-26T00:00:00Z","-5240.639571881795"
"2016-06-27T00:00:00Z","-4343.946995126302"
"2016-06-28T00:00:00Z","10933.507186735602"
"2016-06-29T00:00:00Z","-17325.7094322954"
"2016-06-30T00:00:00Z","6096.8298859034985"
"2016-07-01T00:00:00Z","-4267.2788183404045"
"2016-07-02T00:00:00Z","-2385.8665279358975"
"2016-07-03T00:00:00Z","-4665.9744471089"
"2016-07-04T00:00:00Z","8648.432530651997"
"2016-07-05T00:00:00Z","1075.0490401083007"
"2016-07-06T00:00:00Z","6339.352380563403"
"2016-07-07T00:00:00Z","-13086.214625549306"
"2016-07-08T00:00:00Z","-3035.469531287701"
"2016-07-09T00:00:00Z","-1504.4264846285005"
"2016-07-10T00:00:00Z","-460.4821074585998"
"2016-07-11T00:00:00Z","8537.313450990601"
"2016-07-12T00:00:00Z","-2160.9853347718017"
"2016-07-13T00:00:00Z","6570.760081033201"
"2016-07-14T00:00:00Z","3198.794769963599"
"2016-07-15T00:00:00Z","-7616.449520247297"
"2016-07-16T00:00:00Z","1295.339231022499"
"2016-07-17T00:00:00Z","5643.866269237296"
"2016-07-18T00:00:00Z","3592.270792885698"
"2016-07-19T00:00:00Z","-6780.568202118106"
"2016-07-20T00:00:00Z","6953.946370871199"
"2016-07-21T00:00:00Z","-1286.5172279190992"
"2016-07-22T00:00:00Z","-797.9633471518973"
"2016-07-23T00:00:00Z","-4197.009389946401"
"2016-07-24T00:00:00Z","-3260.4090131295015"
"2016-07-25T00:00:00Z","1116.9849470978952"
"2016-07-26T00:00:00Z","4951.0998981136"
"2016-07-27T00:00:00Z","6069.206110682899"
"2016-07-28T00:00:00Z","-813.5172363956008"
"2016-07-29T00:00:00Z","3494.1480098448956"
"2016-07-30T00:00:00Z","-1574.599476028001"
"2016-07-31T00:00:00Z","3918.6434258625013"
"2016-08-01T00:00:00Z","839.360417975302"
"2016-08-02T00:00:00Z","-3304.915078328093"
"2016-08-03T00:00:00Z","-4314.5106845941045"
"2016-08-04T00:00:00Z","-1407.8876168395"
"2016-08-05T00:00:00Z","-3400.5850946368955"
"2016-08-06T00:00:00Z","2166.327450270903"
"2016-08-07T00:00:00Z","-12183.367566253699"
"2016-08-08T00:00:00Z","-2009.1374662794005"
"2016-08-09T00:00:00Z","-8189.482426974399"
"2016-08-10T00:00:00Z","4063.8352858810977"
"2016-08-11T00:00:00Z","2680.636081271805"
"2016-08-12T00:00:00Z","2833.0345356687976"
"2016-08-13T00:00:00Z","-8169.7239303307"
"2016-08-14T00:00:00Z","-3677.1518353270003"
"2016-08-15T00:00:00Z","-4727.242667831204"
"2016-08-16T00:00:00Z","-5042.241512000299"
"2016-08-17T00:00:00Z","-327.8458246904993"
"2016-08-18T00:00:00Z","1686.7238401851973"
"2016-08-19T00:00:00Z","-6218.373225269002"
"2016-08-20T00:00:00Z","-9492.932050446801"
"2016-08-21T00:00:00Z","-879.3492848712995"
"2016-08-22T00:00:00Z","4223.7716692303"
"2016-08-23T00:00:00Z","-812.2258020574009"
"2016-08-24T00:00:00Z","7219.747407685598"
"2016-08-25T00:00:00Z","-3215.5543720406968"
"2016-08-26T00:00:00Z","969.9825826641027"
"2016-08-27T00:00:00Z","-2759.9233373153"
"2016-08-28T00:00:00Z","4183.954765607403"
"2016-08-29T00:00:00Z","-341.12423031550134"
"2016-08-30T00:00:00Z","13431.812597185599"
"2016-08-31T00:00:00Z","2328.2684730784968"
"2016-09-01T00:00:00Z","-12351.767136554"
"2016-09-02T00:00:00Z","-6252.004187947001"
"2016-09-03T00:00:00Z","-1457.6804620664043"
"2016-09-04T00:00:00Z","1562.2515375281"
"2016-09-05T00:00:00Z","5922.562431822902"
"2016-09-06T00:00:00Z","-1581.1534515937965"
"2016-09-07T00:00:00Z","-2702.3080547824065"
"2016-09-08T00:00:00Z","-3822.714006660797"
"2016-09-09T00:00:00Z","-3463.5486590209002"
"2016-09-10T00:00:00Z","552.3231716269001"
"2016-09-11T00:00:00Z","4472.619755145599"
"2016-09-12T00:00:00Z","-7724.316028322501"
"2016-09-13T00:00:00Z","-67.05514855660294"
"2016-09-14T00:00:00Z","2448.3906228647975"
"2016-09-15T00:00:00Z","948.8956647191008"
"2016-09-16T00:00:00Z","-3663.3679782390973"
"2016-09-17T00:00:00Z","467.651753313301"
"2016-09-18T00:00:00Z","5429.7018130254"
"2016-09-19T00:00:00Z","767.9499789469955"
"2016-09-20T00:00:00Z","2817.339798998899"
"2016-09-21T00:00:00Z","-5057.304505671906"
"2016-09-22T00:00:00Z","2770.6246785857"
"2016-09-23T00:00:00Z","-2598.497819296397"
"2016-09-24T00:00:00Z","-5013.1081974764"
"2016-09-25T00:00:00Z","6805.321988662699"
"2016-09-26T00:00:00Z","5980.944491251401"
"2016-09-27T00:00:00Z","-10084.663570898996"
"2016-09-28T00:00:00Z","2656.1224750030015"
"2016-09-29T00:00:00Z","-88.49790965909779"
"2016-09-30T00:00:00Z","-718.9551964455968"
"2016-10-01T00:00:00Z","3144.0534573391014"
"2016-10-02T00:00:00Z","-2339.8120813381993"
"2016-10-03T00:00:00Z","-10634.450190549898"
"2016-10-04T00:00:00Z","-3333.884848554004"
"2016-10-05T00:00:00Z","-2982.273206580401"
"2016-10-06T00:00:00Z","3166.022512034302"
"2016-10-07T00:00:00Z","1392.5498475874992"
"2016-10-08T00:00:00Z","-10765.355049375099"
"2016-10-09T00:00:00Z","-265.19505098209993"
"2016-10-10T00:00:00Z","3441.5487279132976"
"2016-10-11T00:00:00Z","5986.933511942501"
"2016-10-12T00:00:00Z","2436.1683883965015"
"2016-10-13T00:00:00Z","-3672.5951425938038"
"2016-10-14T00:00:00Z","-6339.9453991583"
"2016-10-15T00:00:00Z","2467.8447876864993"
"2016-10-16T00:00:00Z","2248.4558701313"
"2016-10-17T00:00:00Z","380.1334100218992"
"2016-10-18T00:00:00Z","-1877.293403745396"
"2016-10-19T00:00:00Z","-3480.9122610628037"
"2016-10-20T00:00:00Z","3919.3936423978957"
"2016-10-21T00:00:00Z","-6904.803582222496"
"2016-10-22T00:00:00Z","5891.793387223999"
"2016-10-23T00:00:00Z","3070.157158761398"
"2016-10-24T00:00:00Z","1713.1841555852952"
"2016-10-25T00:00:00Z","4585.504698712"
"2016-10-26T00:00:00Z","-4370.260414586002"
"2016-10-27T00:00:00Z","-3973.5704402061965"
"2016-10-28T00:00:00Z","2888.110550953803"
"2016-10-29T00:00:00Z","6859.449813975603"
"2016-10-30T00:00:00Z","-4834.979042090003"
"2016-10-31T00:00:00Z","5843.9796192797"
"2016-11-01T00:00:00Z","6154.138983422898"
"2016-11-02T00:00:00Z","2517.538966593398"
"2016-11-03T00:00:00Z","-537.3730473700998"
"2016-11-04T00:00:00Z","-10847.972301199497"
"2016-11-05T00:00:00Z","-8290.091385492498"
"2016-11-06T00:00:00Z","64.25113282849998"
"2016-11-07T00:00:00Z","2370.1902194181966"
"2016-11-08T00:00:00Z","4563.088146350099"
"2016-11-09T00:00:00Z","4015.6587593840013"
"2016-11-10T00:00:00Z","2660.2549757048982"
"2016-11-11T00:00:00Z","-1266.2206572501964"
"2016-11-12T00:00:00Z","-867.3538939257996"
"2016-11-13T00:00:00Z","-5061.829904219601"
"2016-11-14T00:00:00Z","908.563976520396"
"2016-11-15T00:00:00Z","5314.964174455003"
"2016-11-16T00:00:00Z","-5552.161225547497"
"2016-11-17T00:00:00Z","7955.306167383198"
"2016-11-18T00:00:00Z","-1557.0623130601962"
"2016-11-19T00:00:00Z","-8084.513860057898"
"2016-11-20T00:00:00Z","-6694.010578329402"
"2016-11-21T00:00:00Z","-5009.2553423138015"
"2016-11-22T00:00:00Z","12431.444592028398"
"2016-11-23T00:00:00Z","2919.298055318701"
"2016-11-24T00:00:00Z","-19421.934675209202"
"2016-11-25T00:00:00Z","-4539.9829542312"
"2016-11-26T00:00:00Z","-142.12727912499759"
"2016-11-27T00:00:00Z","-3609.833209173601"
"2016-11-28T00:00:00Z","-9555.487429413399"
"2016-11-29T00:00:00Z","-2775.5473629374974"
"2016-11-30T00:00:00Z","-2615.6975144757016"
"2016-12-01T00:00:00Z","-1267.5483638149963"
"2016-12-02T00:00:00Z","9293.007581964695"
"2016-12-03T00:00:00Z","3313.7325116600005"
"2016-12-04T00:00:00Z","-853.5906273904002"
"2016-12-05T00:00:00Z","-5080.104954478396"
"2016-12-06T00:00:00Z","3849.2914376590998"
"2016-12-07T00:00:00Z","4723.187889685803"
"2016-12-08T00:00:00Z","-747.4776955548004"
"2016-12-09T00:00:00Z","-13265.4234832176"
"2016-12-10T00:00:00Z","2732.8896414705996"
"2016-12-11T00:00:00Z","245.67676863330053"
"2016-12-12T00:00:00Z","2222.513739747301"
"2016-12-13T00:00:00Z","1107.729538591695"
"2016-12-14T00:00:00Z","-1137.5968417059994"
"2016-12-15T00:00:00Z","3957.429277325202"
"2016-12-16T00:00:00Z","-6987.010219689997"
"2016-12-17T00:00:00Z","3444.559676069697"
"2016-12-18T00:00:00Z","-2663.833312101"
"2016-12-19T00:00:00Z","-2576.1544598473993"
"2016-12-20T00:00:00Z","-1213.4084885976044"
"2016-12-21T00:00:00Z","5639.284907734698"
"2016-12-22T00:00:00Z","3786.218377772595"
"2016-12-23T00:00:00Z","10568.086993333505"
"2016-12-24T00:00:00Z","55.902366647700546"
"2016-12-25T00:00:00Z","-8163.130657815302"
"2016-12-26T00:00:00Z","2889.212906624998"
"2016-12-27T00:00:00Z","-3025.581261569103"
"2016-12-28T00:00:00Z","-1472.5724100950974"
"2016-12-29T00:00:00Z","931.7279377113955"
"2016-12-30T00:00:00Z","-884.392388442102"
"2016-12-31T00:00:00Z","-4243.5894236114"
"2017-01-01T00:00:00Z","4705.233081487098"
"2017-01-02T00:00:00Z","2609.903366344399"
"2017-01-03T00:00:00Z","-138.47321279920288"
"2017-01-04T00:00:00Z","30286.159165499295"
"2017-01-05T00:00:00Z","-1781.652896180909"
"2017-01-06T00:00:00Z","11849.297764410803"
"2017-01-07T00:00:00Z","1512.4600171404018"
"2017-01-08T00:00:00Z","-4337.363579553203"
"2017-01-09T00:00:00Z","-3135.835737440495"
"2017-01-10T00:00:00Z","-1503.4421749870016"
"2017-01-11T00:00:00Z","6656.7469227486"
"2017-01-12T00:00:00Z","-4800.6041722808"
"2017-01-13T00:00:00Z","3132.052712263998"
"2017-01-14T00:00:00Z","3138.150349502401"
"2017-01-15T00:00:00Z","19131.3788404027"
"2017-01-16T00:00:00Z","-1384.108863037196"
"2017-01-17T00:00:00Z","8647.0358670395"
"2017-01-18T00:00:00Z","6506.933430705496"
"2017-01-19T00:00:00Z","1003.5945930118032"
"2017-01-20T00:00:00Z","4928.399128407298"
"2017-01-21T00:00:00Z","-406.12857982539936"
"2017-01-22T00:00:00Z","-3546.993719453403"
"2017-01-23T00:00:00Z","-1106.9138173516985"
"2017-01-24T00:00:00Z","13214.555386490298"
"2017-01-25T00:00:00Z","2452.2997792326933"
"2017-01-26T00:00:00Z","-3367.7448812613"
"2017-01-27T00:00:00Z","6557.363627796596"
"2017-01-28T00:00:00Z","1559.1943687764979"
"2017-01-29T00:00:00Z","-1867.733255114099"
"2017-01-30T00:00:00Z","-2412.711597719099"
"2017-01-31T00:00:00Z","-2105.489096118097"
"2017-02-01T00:00:00Z","15248.6682808572"
"2017-02-02T00:00:00Z","73.60014554960071"
"2017-02-03T00:00:00Z","-4560.4474971944"
"2017-02-04T00:00:00Z","-1207.5994199755005"
"2017-02-05T00:00:00Z","-3406.468553029401"
"2017-02-06T00:00:00Z","3343.658329802398"
"2017-02-07T00:00:00Z","8063.636895808006"
"2017-02-08T00:00:00Z","-7391.845081219202"
"2017-02-09T00:00:00Z","2316.1110362960026"
"2017-02-10T00:00:00Z","-2410.8239144864056"
"2017-02-11T00:00:00Z","-551.9622951341989"
"2017-02-12T00:00:00Z","-6676.888252655799"
"2017-02-13T00:00:00Z","948.5014737316014"
"2017-02-14T00:00:00Z","4413.526282239"
"2017-02-15T00:00:00Z","-3848.692663062502"
"2017-02-16T00:00:00Z","-6326.835372426503"
"2017-02-17T00:00:00Z","11528.029555542998"
"2017-02-18T00:00:00Z","-588.557399294099"
"2017-02-19T00:00:00Z","917.2270275312003"
"2017-02-20T00:00:00Z","47.98434752209869"
"2017-02-21T00:00:00Z","9182.191066836298"
"2017-02-22T00:00:00Z","4475.430232323997"
"2017-02-23T00:00:00Z","5893.656110703603"
"2017-02-24T00:00:00Z","2888.5496419239935"
"2017-02-25T00:00:00Z","10968.0222518739"
"2017-02-26T00:00:00Z","-1937.744719451699"
"2017-02-27T00:00:00Z","-6116.8211571723"
"2017-02-28T00:00:00Z","7041.565742602397"
"2017-03-01T00:00:00Z","6767.016427314906"
"2017-03-02T00:00:00Z","9633.721095303998"
"2017-03-03T00:00:00Z","13021.049797996799"
"2017-03-04T00:00:00Z","24259.544506447102"
"2017-03-05T00:00:00Z","-1108.2038181110001"
"2017-03-06T00:00:00Z","5502.660079361198"
"2017-03-07T00:00:00Z","3163.2311912886944"
"2017-03-08T00:00:00Z","10573.3383228479"
"2017-03-09T00:00:00Z","5670.5871230392"
"2017-03-10T00:00:00Z","4412.914057389804"
"2017-03-11T00:00:00Z","-11037.122340814502"
"2017-03-12T00:00:00Z","3348.373496764798"
"2017-03-13T00:00:00Z","-100.987828815807"
"2017-03-14T00:00:00Z","-2837.5298682409993"
"2017-03-15T00:00:00Z","4959.7612468148"
"2017-03-16T00:00:00Z","9553.596826049004"
"2017-03-17T00:00:00Z","18138.395500030005"
"2017-03-18T00:00:00Z","45027.133176336894"
"2017-03-19T00:00:00Z","-2309.625285550297"
"2017-03-20T00:00:00Z","-7289.15492887079"
"2017-03-21T00:00:00Z","7423.415578067506"
"2017-03-22T00:00:00Z","5918.499082091308"
"2017-03-23T00:00:00Z","-5431.795762161397"
"2017-03-24T00:00:00Z","20833.50156999151"
"2017-03-25T00:00:00Z","29074.691955394097"
"2017-03-26T00:00:00Z","2192.3595704519976"
"2017-03-27T00:00:00Z","1983.9373881931097"
"2017-03-28T00:00:00Z","-4035.262601713999"
"2017-03-29T00:00:00Z","-12656.388391338696"
"2017-03-30T00:00:00Z","965.9251441569941"
"2017-03-31T00:00:00Z","5019.760009946593"
"2017-04-01T00:00:00Z","-17131.415738899595"
"2017-04-02T00:00:00Z","-318.87472321979294"
"2017-04-03T00:00:00Z","2067.5601526840037"
"2017-04-04T00:00:00Z","-23117.852315812095"
"2017-04-05T00:00:00Z","-2094.5635870408005"
"2017-04-06T00:00:00Z","6364.862223659904"
"2017-04-07T00:00:00Z","2688.0430872233046"
"2017-04-08T00:00:00Z","-6190.769603851397"
"2017-04-09T00:00:00Z","-459.9789503084976"
"2017-04-10T00:00:00Z","-557.0452009319997"
"2017-04-11T00:00:00Z","1040.9856426443948"
"2017-04-12T00:00:00Z","-6117.5469712794"
"2017-04-13T00:00:00Z","-6931.632387774604"
"2017-04-14T00:00:00Z","8534.907407260209"
"2017-04-15T00:00:00Z","3346.826206260397"
"2017-04-16T00:00:00Z","-2471.3485493272965"
"2017-04-17T00:00:00Z","-9243.351936073203"
"2017-04-18T00:00:00Z","-8797.283984930604"
"2017-04-19T00:00:00Z","-9387.228061302601"
"2017-04-20T00:00:00Z","-6818.497244492202"
"2017-04-21T00:00:00Z","-655.6091863948968"
"2017-04-22T00:00:00Z","-830.2827388650985"
"2017-04-23T00:00:00Z","-4852.863326577102"
"2017-04-24T00:00:00Z","-13126.354844754998"
"2017-04-25T00:00:00Z","2264.3410099168977"
"2017-04-26T00:00:00Z","3893.0860353311"
"2017-04-27T00:00:00Z","11477.424869994102"
"2017-04-28T00:00:00Z","6962.117158004694"
"2017-04-29T00:00:00Z","9512.3665657772"
"2017-04-30T00:00:00Z","10532.627346830304"
"2017-05-01T00:00:00Z","15164.955360718799"
"2017-05-02T00:00:00Z","9844.311663122397"
"2017-05-03T00:00:00Z","-16255.402129456"
"2017-05-04T00:00:00Z","6862.795671726999"
"2017-05-05T00:00:00Z","4718.373065186097"
"2017-05-06T00:00:00Z","4793.088352116392"
"2017-05-07T00:00:00Z","6126.039915513902"
"2017-05-08T00:00:00Z","2850.423132060998"
"2017-05-09T00:00:00Z","-4701.409544251001"
"2017-05-10T00:00:00Z","-4365.5568759570015"
"2017-05-11T00:00:00Z","8176.867328942113"
"2017-05-12T00:00:00Z","-8978.49475257429"
"2017-05-13T00:00:00Z","6715.032374516602"
"2017-05-14T00:00:00Z","-1948.369501528694"
"2017-05-15T00:00:00Z","-3830.8761865217093"
"2017-05-16T00:00:00Z","-7461.827216738107"
"2017-05-17T00:00:00Z","-9791.063612271973"
"2017-05-18T00:00:00Z","11898.720311089302"
"2017-05-19T00:00:00Z","3416.9999572710076"
"2017-05-20T00:00:00Z","14558.916787812297"
"2017-05-21T00:00:00Z","17537.68885590929"
"2017-05-22T00:00:00Z","13240.383123092004"
"2017-05-23T00:00:00Z","4524.867270716"
"2017-05-24T00:00:00Z","12879.745790451008"
"2017-05-25T00:00:00Z","48992.89091482101"
"2017-05-26T00:00:00Z","4579.237861746995"
"2017-05-27T00:00:00Z","14216.261516094703"
"2017-05-28T00:00:00Z","1822.933887739695"
"2017-05-29T00:00:00Z","-12124.802892195701"
"2017-05-30T00:00:00Z","1338.2052927780023"
"2017-05-31T00:00:00Z","-22291.7254199866"
"2017-06-01T00:00:00Z","5865.746277113009"
"2017-06-02T00:00:00Z","1117.327879701901"
"2017-06-03T00:00:00Z","-6791.1294437266915"
"2017-06-04T00:00:00Z","4987.715773973992"
"2017-06-05T00:00:00Z","1249.7079102509888"
"2017-06-06T00:00:00Z","10649.654812062814"
"2017-06-07T00:00:00Z","-12056.526693584805"
"2017-06-08T00:00:00Z","-506.1295501368004"
"2017-06-09T00:00:00Z","1518.6705013391038"
"2017-06-10T00:00:00Z","10621.421276612702"
"2017-06-11T00:00:00Z","10453.719935553905"
"2017-06-12T00:00:00Z","15149.88536144"
"2017-06-13T00:00:00Z","3668.523466351995"
"2017-06-14T00:00:00Z","4013.4834947050113"
"2017-06-15T00:00:00Z","-4120.31663876299"
"2017-06-16T00:00:00Z","1719.6117676797003"
"2017-06-17T00:00:00Z","5233.694124687288"
"2017-06-18T00:00:00Z","-9932.797867214802"
"2017-06-19T00:00:00Z","895.6897466612136"
"2017-06-20T00:00:00Z","8710.997351466009"
"2017-06-21T00:00:00Z","-182.0967120530113"
"2017-06-22T00:00:00Z","-7949.540993434508"
"2017-06-23T00:00:00Z","1117.8737941494037"
"2017-06-24T00:00:00Z","4661.509389990097"
"2017-06-25T00:00:00Z","3922.309931949305"
"2017-06-26T00:00:00Z","5484.135422314997"
"2017-06-27T00:00:00Z","1486.314743149007"
"2017-06-28T00:00:00Z","-17336.6542115388"
"2017-06-29T00:00:00Z","18785.3474648705"
"2017-06-30T00:00:00Z","-11559.841718992597"
"2017-07-01T00:00:00Z","-7224.792852000392"
"2017-07-02T00:00:00Z","4914.7948174694975"
"2017-07-03T00:00:00Z","-11579.797075918395"
"2017-07-04T00:00:00Z","1543.4547720374976"
"2017-07-05T00:00:00Z","-2859.852669999702"
"2017-07-06T00:00:00Z","-9635.379690039692"
"2017-07-07T00:00:00Z","-8710.713121791196"
"2017-07-08T00:00:00Z","-26344.352537757004"
"2017-07-09T00:00:00Z","25064.987268960904"
"2017-07-10T00:00:00Z","8737.837802901107"
"2017-07-11T00:00:00Z","6582.586310933999"
"2017-07-12T00:00:00Z","-11831.9667877889"
"2017-07-13T00:00:00Z","-15667.377936586796"
"2017-07-14T00:00:00Z","6078.144412257505"
"2017-07-15T00:00:00Z","13593.538563815804"
"2017-07-16T00:00:00Z","8936.867147841403"
"2017-07-17T00:00:00Z","11761.686160241297"
"2017-07-18T00:00:00Z","3932.0480111890065"
"2017-07-19T00:00:00Z","-11680.638837223989"
"2017-07-20T00:00:00Z","21503.855880705203"
"2017-07-21T00:00:00Z","2610.828042726105"
"2017-07-22T00:00:00Z","-3132.258165979103"
"2017-07-23T00:00:00Z","-23710.217395191896"
"2017-07-24T00:00:00Z","2745.1285245832987"
"2017-07-25T00:00:00Z","17642.085133193992"
"2017-07-26T00:00:00Z","-3042.6705239728035"
"2017-07-27T00:00:00Z","-22713.86369271671"
"2017-07-28T00:00:00Z","-35822.51818774402"
"2017-07-29T00:00:00Z","27492.168501030108"
"2017-07-30T00:00:00Z","8749.956785697403"
"2017-07-31T00:00:00Z","40471.28267062681"
"2017-08-01T00:00:00Z","46779.924914973904"
"2017-08-02T00:00:00Z","16774.99007321401"
"2017-08-03T00:00:00Z","4807.25259618499"
"2017-08-04T00:00:00Z","10432.91650541249"
"2017-08-05T00:00:00Z","6919.043189475997"
"2017-08-06T00:00:00Z","-11614.958562300104"
"2017-08-07T00:00:00Z","-25357.623389086002"
"2017-08-08T00:00:00Z","30334.52594430311"
"2017-08-09T00:00:00Z","13146.453241845506"
"2017-08-10T00:00:00Z","3846.567562575001"
"2017-08-11T00:00:00Z","553.3664622528013"
"2017-08-12T00:00:00Z","4221.393428273499"
"2017-08-13T00:00:00Z","13608.250414672002"
"2017-08-14T00:00:00Z","15816.00072961529"
"2017-08-15T00:00:00Z","4042.4202482627006"
"2017-08-16T00:00:00Z","-437.7372187650908"
"2017-08-17T00:00:00Z","-4330.1854540533095"
"2017-08-18T00:00:00Z","16694.518419549"
"2017-08-19T00:00:00Z","-5929.666033273999"
"2017-08-20T00:00:00Z","8559.423645584306"
"2017-08-21T00:00:00Z","6375.951671736999"
"2017-08-22T00:00:00Z","-7841.948726606992"
"2017-08-23T00:00:00Z","15769.744241217006"
"2017-08-24T00:00:00Z","-31305.195237437496"
"2017-08-25T00:00:00Z","5136.875589275602"
"2017-08-26T00:00:00Z","6523.0495589239"
"2017-08-27T00:00:00Z","-2898.7221150147016"
"2017-08-28T00:00:00Z","-6567.678132127898"
"2017-08-29T00:00:00Z","17993.753459066298"
"2017-08-30T00:00:00Z","4009.3068800878973"
"2017-08-31T00:00:00Z","1819.8570160165982"
"2017-09-01T00:00:00Z","-4518.441714689194"
"2017-09-02T00:00:00Z","3909.38942331609"
"2017-09-03T00:00:00Z","-5279.239703827094"
"2017-09-04T00:00:00Z","-1006.9374796259945"
"2017-09-05T00:00:00Z","-17064.850992149994"
