"t","v"
"2011-07-04T00:00:00Z","100815752.26310499"
"2011-07-05T00:00:00Z","89523168.70205902"
"2011-07-06T00:00:00Z","97931377.36790402"
"2011-07-07T00:00:00Z","102310564.66294956"
"2011-07-08T00:00:00Z","97875448.02541155"
"2011-07-09T00:00:00Z","97184423.57862607"
"2011-07-10T00:00:00Z","100179894.89834914"
"2011-07-11T00:00:00Z","98594324.144499"
"2011-07-12T00:00:00Z","96303089.04935275"
"2011-07-13T00:00:00Z","95521636.75608793"
"2011-07-14T00:00:00Z","95152794.47168347"
"2011-07-15T00:00:00Z","95303922.53669119"
"2011-07-16T00:00:00Z","93311227.34274909"
"2011-07-17T00:00:00Z","91325765.29951999"
"2011-07-18T00:00:00Z","89361296.47237603"
"2011-07-19T00:00:00Z","94553913.27963294"
"2011-07-20T00:00:00Z","94529885.98665377"
"2011-07-21T00:00:00Z","93670005.9512939"
"2011-07-22T00:00:00Z","93732547.59139389"
"2011-07-23T00:00:00Z","93930226.00461793"
"2011-07-24T00:00:00Z","94693495.99406771"
"2011-07-25T00:00:00Z","97442229.90099077"
"2011-07-26T00:00:00Z","96260976.20013897"
"2011-07-27T00:00:00Z","96550737.54972984"
"2011-07-28T00:00:00Z","94476521.73032226"
"2011-07-29T00:00:00Z","93737783.49075204"
"2011-07-30T00:00:00Z","93868027.63596854"
"2011-07-31T00:00:00Z","92973257.66102344"
"2011-08-01T00:00:00Z","92619182.44451782"
"2011-08-02T00:00:00Z","88314902.75797103"
"2011-08-03T00:00:00Z","77628047.29495117"
"2011-08-04T00:00:00Z","73874296.20483546"
"2011-08-05T00:00:00Z","74059988.96698232"
"2011-08-06T00:00:00Z","62070684.57029383"
"2011-08-07T00:00:00Z","53834527.72920141"
"2011-08-08T00:00:00Z","54700574.02476339"
"2011-08-09T00:00:00Z","65749565.239984006"
"2011-08-10T00:00:00Z","70738327.31845517"
"2011-08-11T00:00:00Z","69334444.71445185"
"2011-08-12T00:00:00Z","65768678.46611232"
