Date_Key,Currency_Code,Fact,Fact_Type,Source
8/9/18,UAH,13957793,Volume,coin-dance-localbitcoins
15/9/18,UAH,13973451,Volume,coin-dance-localbitcoins
22/9/18,UAH,15307784,Volume,coin-dance-localbitcoins
29/9/18,UAH,12403475,Volume,coin-dance-localbitcoins
6/10/18,UAH,13403691,Volume,coin-dance-localbitcoins
13/10/18,UAH,16693137,Volume,coin-dance-localbitcoins
20/10/18,UAH,16339758,Volume,coin-dance-localbitcoins
27/10/18,UAH,15469785,Volume,coin-dance-localbitcoins
3/11/18,UAH,15906265,Volume,coin-dance-localbitcoins
10/11/18,UAH,17359369,Volume,coin-dance-localbitcoins
17/11/18,UAH,14203943,Volume,coin-dance-localbitcoins
24/11/18,UAH,16021118,Volume,coin-dance-localbitcoins
1/12/18,UAH,15673406,Volume,coin-dance-localbitcoins
8/12/18,UAH,13706505,Volume,coin-dance-localbitcoins
15/12/18,UAH,15095944,Volume,coin-dance-localbitcoins
22/12/18,UAH,14057440,Volume,coin-dance-localbitcoins
29/12/18,UAH,16659828,Volume,coin-dance-localbitcoins
5/1/19,UAH,10806280,Volume,coin-dance-localbitcoins
12/1/19,UAH,11580940,Volume,coin-dance-localbitcoins
19/1/19,UAH,12841722,Volume,coin-dance-localbitcoins
26/1/19,UAH,12832062,Volume,coin-dance-localbitcoins
2/2/19,UAH,12599570,Volume,coin-dance-localbitcoins
9/2/19,UAH,13781306,Volume,coin-dance-localbitcoins
16/2/19,UAH,14027253,Volume,coin-dance-localbitcoins
23/2/19,UAH,14687123,Volume,coin-dance-localbitcoins
2/3/19,UAH,14300560,Volume,coin-dance-localbitcoins
9/3/19,UAH,14569441,Volume,coin-dance-localbitcoins
16/3/19,UAH,15852383,Volume,coin-dance-localbitcoins
23/3/19,UAH,16292191,Volume,coin-dance-localbitcoins
30/3/19,UAH,15520679,Volume,coin-dance-localbitcoins
6/4/19,UAH,18800532,Volume,coin-dance-localbitcoins
13/4/19,UAH,17657534,Volume,coin-dance-localbitcoins
20/4/19,UAH,16243462,Volume,coin-dance-localbitcoins
27/4/19,UAH,17826409,Volume,coin-dance-localbitcoins
4/5/19,UAH,15081069,Volume,coin-dance-localbitcoins
11/5/19,UAH,17805349,Volume,coin-dance-localbitcoins
18/5/19,UAH,20625049,Volume,coin-dance-localbitcoins
25/5/19,UAH,17457019,Volume,coin-dance-localbitcoins
1/6/19,UAH,18160080,Volume,coin-dance-localbitcoins
8/6/19,UAH,19656319,Volume,coin-dance-localbitcoins
15/6/19,UAH,22466197,Volume,coin-dance-localbitcoins
22/6/19,UAH,20915765,Volume,coin-dance-localbitcoins
29/6/19,UAH,22692215,Volume,coin-dance-localbitcoins
6/7/19,UAH,19138487,Volume,coin-dance-localbitcoins
13/7/19,UAH,17117965,Volume,coin-dance-localbitcoins
20/7/19,UAH,18663975,Volume,coin-dance-localbitcoins
27/7/19,UAH,17469053,Volume,coin-dance-localbitcoins
3/8/19,UAH,19280029,Volume,coin-dance-localbitcoins
10/8/19,UAH,18544913,Volume,coin-dance-localbitcoins
17/8/19,UAH,15761699,Volume,coin-dance-localbitcoins
24/8/19,UAH,16192632,Volume,coin-dance-localbitcoins
31/8/19,UAH,15752869,Volume,coin-dance-localbitcoins
7/9/19,UAH,18567970,Volume,coin-dance-localbitcoins
14/9/19,UAH,17150488,Volume,coin-dance-localbitcoins
21/9/19,UAH,15493088,Volume,coin-dance-localbitcoins
28/9/19,UAH,15719795,Volume,coin-dance-localbitcoins
5/10/19,UAH,13716358,Volume,coin-dance-localbitcoins
12/10/19,UAH,10995466,Volume,coin-dance-localbitcoins
19/10/19,UAH,10260949,Volume,coin-dance-localbitcoins
26/10/19,UAH,10583226,Volume,coin-dance-localbitcoins
2/11/19,UAH,11964903,Volume,coin-dance-localbitcoins
9/11/19,UAH,8574809,Volume,coin-dance-localbitcoins
16/11/19,UAH,8596752,Volume,coin-dance-localbitcoins
23/11/19,UAH,9337756,Volume,coin-dance-localbitcoins
30/11/19,UAH,10880089,Volume,coin-dance-localbitcoins
7/12/19,UAH,10061230,Volume,coin-dance-localbitcoins
14/12/19,UAH,8635545,Volume,coin-dance-localbitcoins
21/12/19,UAH,8880787,Volume,coin-dance-localbitcoins
28/12/19,UAH,10107304,Volume,coin-dance-localbitcoins
4/1/20,UAH,7095105,Volume,coin-dance-localbitcoins
11/1/20,UAH,8685435,Volume,coin-dance-localbitcoins
18/1/20,UAH,10031767,Volume,coin-dance-localbitcoins
25/1/20,UAH,9712846,Volume,coin-dance-localbitcoins
1/2/20,UAH,9493873,Volume,coin-dance-localbitcoins
8/2/20,UAH,10386946,Volume,coin-dance-localbitcoins
15/2/20,UAH,11771506,Volume,coin-dance-localbitcoins
22/2/20,UAH,9181175,Volume,coin-dance-localbitcoins
29/2/20,UAH,9224553,Volume,coin-dance-localbitcoins
7/3/20,UAH,8789106,Volume,coin-dance-localbitcoins
14/3/20,UAH,9995812,Volume,coin-dance-localbitcoins
21/3/20,UAH,9658835,Volume,coin-dance-localbitcoins
28/3/20,UAH,9661682,Volume,coin-dance-localbitcoins
4/4/20,UAH,8291412,Volume,coin-dance-localbitcoins
11/4/20,UAH,10376511,Volume,coin-dance-localbitcoins
18/4/20,UAH,10092959,Volume,coin-dance-localbitcoins
25/4/20,UAH,9369223,Volume,coin-dance-localbitcoins
2/5/20,UAH,11686984,Volume,coin-dance-localbitcoins
9/5/20,UAH,11605104,Volume,coin-dance-localbitcoins
16/5/20,UAH,9096902,Volume,coin-dance-localbitcoins
23/5/20,UAH,8777931,Volume,coin-dance-localbitcoins
30/5/20,UAH,10559072,Volume,coin-dance-localbitcoins
6/6/20,UAH,9179437,Volume,coin-dance-localbitcoins
13/6/20,UAH,8979673,Volume,coin-dance-localbitcoins
20/6/20,UAH,9581120,Volume,coin-dance-localbitcoins
27/6/20,UAH,8334843,Volume,coin-dance-localbitcoins
4/7/20,UAH,8782305,Volume,coin-dance-localbitcoins
11/7/20,UAH,9507604,Volume,coin-dance-localbitcoins
18/7/20,UAH,9062183,Volume,coin-dance-localbitcoins
25/7/20,UAH,10096113,Volume,coin-dance-localbitcoins
1/8/20,UAH,11127417,Volume,coin-dance-localbitcoins
8/8/20,UAH,9213105,Volume,coin-dance-localbitcoins
15/8/20,UAH,11401397,Volume,coin-dance-localbitcoins
22/8/20,UAH,10527050,Volume,coin-dance-localbitcoins
29/8/20,UAH,8846317,Volume,coin-dance-localbitcoins
5/9/20,UAH,8309820,Volume,coin-dance-localbitcoins
12/9/20,UAH,8667657,Volume,coin-dance-localbitcoins
19/9/20,UAH,7909803,Volume,coin-dance-localbitcoins
26/9/20,UAH,7883392,Volume,coin-dance-localbitcoins
11/1/14,IRR,201473,Volume,coin-dance-localbitcoins
18/1/14,IRR,,Volume,coin-dance-localbitcoins
25/1/14,IRR,,Volume,coin-dance-localbitcoins
1/2/14,IRR,,Volume,coin-dance-localbitcoins
8/2/14,IRR,1821719,Volume,coin-dance-localbitcoins
15/2/14,IRR,91126977,Volume,coin-dance-localbitcoins
22/2/14,IRR,,Volume,coin-dance-localbitcoins
1/3/14,IRR,,Volume,coin-dance-localbitcoins
8/3/14,IRR,60056725,Volume,coin-dance-localbitcoins
15/3/14,IRR,,Volume,coin-dance-localbitcoins
22/3/14,IRR,60071177,Volume,coin-dance-localbitcoins
29/3/14,IRR,,Volume,coin-dance-localbitcoins
5/4/14,IRR,,Volume,coin-dance-localbitcoins
12/4/14,IRR,30041602,Volume,coin-dance-localbitcoins
19/4/14,IRR,,Volume,coin-dance-localbitcoins
26/4/14,IRR,,Volume,coin-dance-localbitcoins
3/5/14,IRR,,Volume,coin-dance-localbitcoins
10/5/14,IRR,,Volume,coin-dance-localbitcoins
17/5/14,IRR,27029556,Volume,coin-dance-localbitcoins
24/5/14,IRR,,Volume,coin-dance-localbitcoins
31/5/14,IRR,,Volume,coin-dance-localbitcoins
7/6/14,IRR,,Volume,coin-dance-localbitcoins
14/6/14,IRR,75947027,Volume,coin-dance-localbitcoins
21/6/14,IRR,,Volume,coin-dance-localbitcoins
28/6/14,IRR,,Volume,coin-dance-localbitcoins
5/7/14,IRR,,Volume,coin-dance-localbitcoins
12/7/14,IRR,603862,Volume,coin-dance-localbitcoins
19/7/14,IRR,,Volume,coin-dance-localbitcoins
26/7/14,IRR,582524,Volume,coin-dance-localbitcoins
2/8/14,IRR,8413106,Volume,coin-dance-localbitcoins
9/8/14,IRR,147073495,Volume,coin-dance-localbitcoins
16/8/14,IRR,,Volume,coin-dance-localbitcoins
23/8/14,IRR,,Volume,coin-dance-localbitcoins
30/8/14,IRR,120078917,Volume,coin-dance-localbitcoins
6/9/14,IRR,246573649,Volume,coin-dance-localbitcoins
13/9/14,IRR,22695381,Volume,coin-dance-localbitcoins
20/9/14,IRR,,Volume,coin-dance-localbitcoins
27/9/14,IRR,,Volume,coin-dance-localbitcoins
4/10/14,IRR,129758337,Volume,coin-dance-localbitcoins
11/10/14,IRR,209846221,Volume,coin-dance-localbitcoins
18/10/14,IRR,138081217,Volume,coin-dance-localbitcoins
25/10/14,IRR,7518933,Volume,coin-dance-localbitcoins
1/11/14,IRR,29952947,Volume,coin-dance-localbitcoins
22/11/14,IRR,232920847,Volume,coin-dance-localbitcoins
29/11/14,IRR,,Volume,coin-dance-localbitcoins
6/12/14,IRR,,Volume,coin-dance-localbitcoins
13/12/14,IRR,,Volume,coin-dance-localbitcoins
20/12/14,IRR,209891013,Volume,coin-dance-localbitcoins
27/12/14,IRR,2051901,Volume,coin-dance-localbitcoins
10/1/15,IRR,3589869,Volume,coin-dance-localbitcoins
17/1/15,IRR,,Volume,coin-dance-localbitcoins
24/1/15,IRR,88351169,Volume,coin-dance-localbitcoins
31/1/15,IRR,117909996,Volume,coin-dance-localbitcoins
7/2/15,IRR,5638052,Volume,coin-dance-localbitcoins
14/2/15,IRR,100032451,Volume,coin-dance-localbitcoins
21/2/15,IRR,99999857,Volume,coin-dance-localbitcoins
28/2/15,IRR,15213799,Volume,coin-dance-localbitcoins
7/3/15,IRR,399975816,Volume,coin-dance-localbitcoins
14/3/15,IRR,50021925,Volume,coin-dance-localbitcoins
21/3/15,IRR,,Volume,coin-dance-localbitcoins
28/3/15,IRR,50019460,Volume,coin-dance-localbitcoins
4/4/15,IRR,99997039,Volume,coin-dance-localbitcoins
11/4/15,IRR,,Volume,coin-dance-localbitcoins
18/4/15,IRR,49997316,Volume,coin-dance-localbitcoins
25/4/15,IRR,149950689,Volume,coin-dance-localbitcoins
2/5/15,IRR,213352121,Volume,coin-dance-localbitcoins
9/5/15,IRR,19963559,Volume,coin-dance-localbitcoins
16/5/15,IRR,60359510,Volume,coin-dance-localbitcoins
23/5/15,IRR,149956596,Volume,coin-dance-localbitcoins
30/5/15,IRR,7504829,Volume,coin-dance-localbitcoins
6/6/15,IRR,50031038,Volume,coin-dance-localbitcoins
13/6/15,IRR,60128860,Volume,coin-dance-localbitcoins
20/6/15,IRR,49976131,Volume,coin-dance-localbitcoins
27/6/15,IRR,330181703,Volume,coin-dance-localbitcoins
4/7/15,IRR,205648531,Volume,coin-dance-localbitcoins
11/7/15,IRR,84645206,Volume,coin-dance-localbitcoins
18/7/15,IRR,,Volume,coin-dance-localbitcoins
25/7/15,IRR,124942494,Volume,coin-dance-localbitcoins
1/8/15,IRR,313591786,Volume,coin-dance-localbitcoins
8/8/15,IRR,225080469,Volume,coin-dance-localbitcoins
15/8/15,IRR,458716,Volume,coin-dance-localbitcoins
22/8/15,IRR,8126785,Volume,coin-dance-localbitcoins
29/8/15,IRR,231320694,Volume,coin-dance-localbitcoins
5/9/15,IRR,72148,Volume,coin-dance-localbitcoins
12/9/15,IRR,214456727,Volume,coin-dance-localbitcoins
19/9/15,IRR,0,Volume,coin-dance-localbitcoins
26/9/15,IRR,227837873,Volume,coin-dance-localbitcoins
3/10/15,IRR,,Volume,coin-dance-localbitcoins
10/10/15,IRR,,Volume,coin-dance-localbitcoins
17/10/15,IRR,214878498,Volume,coin-dance-localbitcoins
24/10/15,IRR,199977621,Volume,coin-dance-localbitcoins
31/10/15,IRR,123603791,Volume,coin-dance-localbitcoins
7/11/15,IRR,9760310,Volume,coin-dance-localbitcoins
14/11/15,IRR,339998244,Volume,coin-dance-localbitcoins
21/11/15,IRR,519195924,Volume,coin-dance-localbitcoins
28/11/15,IRR,299937700,Volume,coin-dance-localbitcoins
5/12/15,IRR,442341745,Volume,coin-dance-localbitcoins
12/12/15,IRR,208404808,Volume,coin-dance-localbitcoins
19/12/15,IRR,200028063,Volume,coin-dance-localbitcoins
26/12/15,IRR,199953282,Volume,coin-dance-localbitcoins
2/1/16,IRR,,Volume,coin-dance-localbitcoins
9/1/16,IRR,8804937,Volume,coin-dance-localbitcoins
16/1/16,IRR,88901355,Volume,coin-dance-localbitcoins
23/1/16,IRR,404986610,Volume,coin-dance-localbitcoins
30/1/16,IRR,214552189,Volume,coin-dance-localbitcoins
6/2/16,IRR,227738939,Volume,coin-dance-localbitcoins
13/2/16,IRR,,Volume,coin-dance-localbitcoins
20/2/16,IRR,200062477,Volume,coin-dance-localbitcoins
27/2/16,IRR,262857289,Volume,coin-dance-localbitcoins
5/3/16,IRR,1539919744,Volume,coin-dance-localbitcoins
12/3/16,IRR,,Volume,coin-dance-localbitcoins
19/3/16,IRR,207415375,Volume,coin-dance-localbitcoins
26/3/16,IRR,206007186,Volume,coin-dance-localbitcoins
2/4/16,IRR,423724087,Volume,coin-dance-localbitcoins
9/4/16,IRR,75949267,Volume,coin-dance-localbitcoins
16/4/16,IRR,316451481,Volume,coin-dance-localbitcoins
23/4/16,IRR,381243313,Volume,coin-dance-localbitcoins
30/4/16,IRR,399968979,Volume,coin-dance-localbitcoins
7/5/16,IRR,9960159,Volume,coin-dance-localbitcoins
14/5/16,IRR,3700344298,Volume,coin-dance-localbitcoins
21/5/16,IRR,173078889,Volume,coin-dance-localbitcoins
28/5/16,IRR,10059278,Volume,coin-dance-localbitcoins
4/6/16,IRR,,Volume,coin-dance-localbitcoins
11/6/16,IRR,,Volume,coin-dance-localbitcoins
18/6/16,IRR,,Volume,coin-dance-localbitcoins
25/6/16,IRR,540353843,Volume,coin-dance-localbitcoins
2/7/16,IRR,,Volume,coin-dance-localbitcoins
9/7/16,IRR,19474482,Volume,coin-dance-localbitcoins
16/7/16,IRR,212186168,Volume,coin-dance-localbitcoins
23/7/16,IRR,512821,Volume,coin-dance-localbitcoins
30/7/16,IRR,,Volume,coin-dance-localbitcoins
6/8/16,IRR,22202326,Volume,coin-dance-localbitcoins
13/8/16,IRR,40926997,Volume,coin-dance-localbitcoins
20/8/16,IRR,230432530,Volume,coin-dance-localbitcoins
27/8/16,IRR,40990831,Volume,coin-dance-localbitcoins
3/9/16,IRR,322592514,Volume,coin-dance-localbitcoins
10/9/16,IRR,20310920,Volume,coin-dance-localbitcoins
17/9/16,IRR,73433592,Volume,coin-dance-localbitcoins
24/9/16,IRR,17948336,Volume,coin-dance-localbitcoins
1/10/16,IRR,190073253,Volume,coin-dance-localbitcoins
8/10/16,IRR,210576788,Volume,coin-dance-localbitcoins
15/10/16,IRR,51006833,Volume,coin-dance-localbitcoins
22/10/16,IRR,45944868,Volume,coin-dance-localbitcoins
29/10/16,IRR,6966206,Volume,coin-dance-localbitcoins
5/11/16,IRR,15744509,Volume,coin-dance-localbitcoins
12/11/16,IRR,10628866,Volume,coin-dance-localbitcoins
19/11/16,IRR,211712545,Volume,coin-dance-localbitcoins
26/11/16,IRR,4301673,Volume,coin-dance-localbitcoins
3/12/16,IRR,10089198,Volume,coin-dance-localbitcoins
10/12/16,IRR,23313029,Volume,coin-dance-localbitcoins
17/12/16,IRR,11685730,Volume,coin-dance-localbitcoins
24/12/16,IRR,15986157,Volume,coin-dance-localbitcoins
31/12/16,IRR,73023094,Volume,coin-dance-localbitcoins
7/1/17,IRR,119768456,Volume,coin-dance-localbitcoins
14/1/17,IRR,79412626,Volume,coin-dance-localbitcoins
21/1/17,IRR,3126811,Volume,coin-dance-localbitcoins
28/1/17,IRR,295688626,Volume,coin-dance-localbitcoins
4/2/17,IRR,55757349,Volume,coin-dance-localbitcoins
11/2/17,IRR,49852639,Volume,coin-dance-localbitcoins
18/2/17,IRR,124364606,Volume,coin-dance-localbitcoins
25/2/17,IRR,50396825,Volume,coin-dance-localbitcoins
4/3/17,IRR,59292777,Volume,coin-dance-localbitcoins
11/3/17,IRR,209867688,Volume,coin-dance-localbitcoins
18/3/17,IRR,152181269,Volume,coin-dance-localbitcoins
25/3/17,IRR,46908360,Volume,coin-dance-localbitcoins
1/4/17,IRR,11087518,Volume,coin-dance-localbitcoins
8/4/17,IRR,259119445,Volume,coin-dance-localbitcoins
15/4/17,IRR,133000055,Volume,coin-dance-localbitcoins
22/4/17,IRR,270416133,Volume,coin-dance-localbitcoins
29/4/17,IRR,235642594,Volume,coin-dance-localbitcoins
6/5/17,IRR,93419141,Volume,coin-dance-localbitcoins
13/5/17,IRR,94543611,Volume,coin-dance-localbitcoins
20/5/17,IRR,115328129,Volume,coin-dance-localbitcoins
27/5/17,IRR,145536343,Volume,coin-dance-localbitcoins
3/6/17,IRR,43244151,Volume,coin-dance-localbitcoins
10/6/17,IRR,466508721,Volume,coin-dance-localbitcoins
17/6/17,IRR,250987099,Volume,coin-dance-localbitcoins
24/6/17,IRR,245214705,Volume,coin-dance-localbitcoins
1/7/17,IRR,128549589,Volume,coin-dance-localbitcoins
8/7/17,IRR,190922336,Volume,coin-dance-localbitcoins
15/7/17,IRR,81200806,Volume,coin-dance-localbitcoins
22/7/17,IRR,203722124,Volume,coin-dance-localbitcoins
29/7/17,IRR,269189554,Volume,coin-dance-localbitcoins
5/8/17,IRR,236124598,Volume,coin-dance-localbitcoins
12/8/17,IRR,704468971,Volume,coin-dance-localbitcoins
19/8/17,IRR,496183386,Volume,coin-dance-localbitcoins
26/8/17,IRR,528271019,Volume,coin-dance-localbitcoins
2/9/17,IRR,2433113184,Volume,coin-dance-localbitcoins
9/9/17,IRR,1060925006,Volume,coin-dance-localbitcoins
16/9/17,IRR,1405754690,Volume,coin-dance-localbitcoins
23/9/17,IRR,1006317739,Volume,coin-dance-localbitcoins
30/9/17,IRR,818942585,Volume,coin-dance-localbitcoins
7/10/17,IRR,1234088725,Volume,coin-dance-localbitcoins
14/10/17,IRR,2485567922,Volume,coin-dance-localbitcoins
21/10/17,IRR,1658101822,Volume,coin-dance-localbitcoins
28/10/17,IRR,1293574781,Volume,coin-dance-localbitcoins
4/11/17,IRR,9025023069,Volume,coin-dance-localbitcoins
11/11/17,IRR,1960092177,Volume,coin-dance-localbitcoins
18/11/17,IRR,2388977878,Volume,coin-dance-localbitcoins
25/11/17,IRR,6144946827,Volume,coin-dance-localbitcoins
2/12/17,IRR,18818637037,Volume,coin-dance-localbitcoins
9/12/17,IRR,29033084740,Volume,coin-dance-localbitcoins
16/12/17,IRR,67168194591,Volume,coin-dance-localbitcoins
23/12/17,IRR,57926760372,Volume,coin-dance-localbitcoins
30/12/17,IRR,31855067247,Volume,coin-dance-localbitcoins
6/1/18,IRR,40487641387,Volume,coin-dance-localbitcoins
13/1/18,IRR,56499041112,Volume,coin-dance-localbitcoins
20/1/18,IRR,44549907966,Volume,coin-dance-localbitcoins
27/1/18,IRR,26009880242,Volume,coin-dance-localbitcoins
3/2/18,IRR,32060801348,Volume,coin-dance-localbitcoins
10/2/18,IRR,27496923475,Volume,coin-dance-localbitcoins
17/2/18,IRR,19831679299,Volume,coin-dance-localbitcoins
24/2/18,IRR,12353339678,Volume,coin-dance-localbitcoins
3/3/18,IRR,13910056386,Volume,coin-dance-localbitcoins
10/3/18,IRR,14822306812,Volume,coin-dance-localbitcoins
17/3/18,IRR,8381660161,Volume,coin-dance-localbitcoins
24/3/18,IRR,3382689293,Volume,coin-dance-localbitcoins
31/3/18,IRR,7626496670,Volume,coin-dance-localbitcoins
7/4/18,IRR,7609830429,Volume,coin-dance-localbitcoins
14/4/18,IRR,7105047193,Volume,coin-dance-localbitcoins
21/4/18,IRR,9373304203,Volume,coin-dance-localbitcoins
28/4/18,IRR,9926422819,Volume,coin-dance-localbitcoins
5/5/18,IRR,18221675427,Volume,coin-dance-localbitcoins
12/5/18,IRR,19943422658,Volume,coin-dance-localbitcoins
19/5/18,IRR,12434262865,Volume,coin-dance-localbitcoins
26/5/18,IRR,15930174333,Volume,coin-dance-localbitcoins
2/6/18,IRR,12340877877,Volume,coin-dance-localbitcoins
9/6/18,IRR,10154786993,Volume,coin-dance-localbitcoins
16/6/18,IRR,10869559906,Volume,coin-dance-localbitcoins
23/6/18,IRR,9852788063,Volume,coin-dance-localbitcoins
30/6/18,IRR,10902736400,Volume,coin-dance-localbitcoins
7/7/18,IRR,9595502978,Volume,coin-dance-localbitcoins
14/7/18,IRR,9467815030,Volume,coin-dance-localbitcoins
21/7/18,IRR,12490386576,Volume,coin-dance-localbitcoins
28/7/18,IRR,19796930626,Volume,coin-dance-localbitcoins
4/8/18,IRR,17326939143,Volume,coin-dance-localbitcoins
11/8/18,IRR,13621934350,Volume,coin-dance-localbitcoins
18/8/18,IRR,11659851442,Volume,coin-dance-localbitcoins
25/8/18,IRR,10795313521,Volume,coin-dance-localbitcoins
1/9/18,IRR,9840373879,Volume,coin-dance-localbitcoins
8/9/18,IRR,37584780040,Volume,coin-dance-localbitcoins
15/9/18,IRR,29205231151,Volume,coin-dance-localbitcoins
22/9/18,IRR,32607204187,Volume,coin-dance-localbitcoins
29/9/18,IRR,40429030099,Volume,coin-dance-localbitcoins
6/10/18,IRR,18046533794,Volume,coin-dance-localbitcoins
13/10/18,IRR,28862872675,Volume,coin-dance-localbitcoins
20/10/18,IRR,23756950510,Volume,coin-dance-localbitcoins
27/10/18,IRR,22835493229,Volume,coin-dance-localbitcoins
3/11/18,IRR,19663332325,Volume,coin-dance-localbitcoins
10/11/18,IRR,25809556135,Volume,coin-dance-localbitcoins
17/11/18,IRR,20094056624,Volume,coin-dance-localbitcoins
24/11/18,IRR,18650642742,Volume,coin-dance-localbitcoins
1/12/18,IRR,20931181170,Volume,coin-dance-localbitcoins
8/12/18,IRR,16370818375,Volume,coin-dance-localbitcoins
15/12/18,IRR,11324799493,Volume,coin-dance-localbitcoins
22/12/18,IRR,17681085734,Volume,coin-dance-localbitcoins
29/12/18,IRR,16300966631,Volume,coin-dance-localbitcoins
5/1/19,IRR,13761189753,Volume,coin-dance-localbitcoins
12/1/19,IRR,12133500636,Volume,coin-dance-localbitcoins
19/1/19,IRR,10801631088,Volume,coin-dance-localbitcoins
26/1/19,IRR,11383381004,Volume,coin-dance-localbitcoins
2/2/19,IRR,8902310424,Volume,coin-dance-localbitcoins
9/2/19,IRR,12718499678,Volume,coin-dance-localbitcoins
16/2/19,IRR,11900238102,Volume,coin-dance-localbitcoins
23/2/19,IRR,34557188173,Volume,coin-dance-localbitcoins
2/3/19,IRR,29321086928,Volume,coin-dance-localbitcoins
9/3/19,IRR,30022969717,Volume,coin-dance-localbitcoins
16/3/19,IRR,18608392803,Volume,coin-dance-localbitcoins
23/3/19,IRR,12690266659,Volume,coin-dance-localbitcoins
30/3/19,IRR,8696189134,Volume,coin-dance-localbitcoins
6/4/19,IRR,19573191705,Volume,coin-dance-localbitcoins
13/4/19,IRR,23498719539,Volume,coin-dance-localbitcoins
20/4/19,IRR,16785066445,Volume,coin-dance-localbitcoins
27/4/19,IRR,21415458902,Volume,coin-dance-localbitcoins
4/5/19,IRR,25316667488,Volume,coin-dance-localbitcoins
11/5/19,IRR,41633021337,Volume,coin-dance-localbitcoins
18/5/19,IRR,45649918227,Volume,coin-dance-localbitcoins
25/5/19,IRR,24607984321,Volume,coin-dance-localbitcoins
1/6/19,IRR,23779606439,Volume,coin-dance-localbitcoins
8/6/19,IRR,14306110655,Volume,coin-dance-localbitcoins
15/6/19,IRR,37256604024,Volume,coin-dance-localbitcoins
22/6/19,IRR,28207981185,Volume,coin-dance-localbitcoins
29/6/19,IRR,34482971043,Volume,coin-dance-localbitcoins
6/7/19,IRR,26983328661,Volume,coin-dance-localbitcoins
13/7/19,IRR,18475775368,Volume,coin-dance-localbitcoins
20/7/19,IRR,14950152868,Volume,coin-dance-localbitcoins
27/7/19,IRR,15095068653,Volume,coin-dance-localbitcoins
3/8/19,IRR,15025338131,Volume,coin-dance-localbitcoins
10/8/19,IRR,20189108465,Volume,coin-dance-localbitcoins
17/8/19,IRR,8854748620,Volume,coin-dance-localbitcoins
24/8/19,IRR,12172311637,Volume,coin-dance-localbitcoins
31/8/19,IRR,9420439483,Volume,coin-dance-localbitcoins
7/9/19,IRR,9852197781,Volume,coin-dance-localbitcoins
14/9/19,IRR,6983802778,Volume,coin-dance-localbitcoins
21/9/19,IRR,7953875970,Volume,coin-dance-localbitcoins
28/9/19,IRR,8448274187,Volume,coin-dance-localbitcoins
5/10/19,IRR,4844831071,Volume,coin-dance-localbitcoins
12/10/19,IRR,1954547894,Volume,coin-dance-localbitcoins
19/10/19,IRR,1835210157,Volume,coin-dance-localbitcoins
26/10/19,IRR,2013175418,Volume,coin-dance-localbitcoins
2/11/19,IRR,1305619954,Volume,coin-dance-localbitcoins
9/11/19,IRR,395892548,Volume,coin-dance-localbitcoins
16/11/19,IRR,231665290,Volume,coin-dance-localbitcoins
23/11/19,IRR,23323027,Volume,coin-dance-localbitcoins
30/11/19,IRR,396910010,Volume,coin-dance-localbitcoins
7/12/19,IRR,76584864,Volume,coin-dance-localbitcoins
14/12/19,IRR,382927235,Volume,coin-dance-localbitcoins
21/12/19,IRR,1123810606,Volume,coin-dance-localbitcoins
28/12/19,IRR,208334015,Volume,coin-dance-localbitcoins
4/1/20,IRR,95267619,Volume,coin-dance-localbitcoins
11/1/20,IRR,541417867,Volume,coin-dance-localbitcoins
18/1/20,IRR,844553253,Volume,coin-dance-localbitcoins
25/1/20,IRR,431222889,Volume,coin-dance-localbitcoins
1/2/20,IRR,489980000,Volume,coin-dance-localbitcoins
8/2/20,IRR,608113776,Volume,coin-dance-localbitcoins
15/2/20,IRR,717600008,Volume,coin-dance-localbitcoins
22/2/20,IRR,327462982,Volume,coin-dance-localbitcoins
29/2/20,IRR,167739000,Volume,coin-dance-localbitcoins
7/3/20,IRR,1181767138,Volume,coin-dance-localbitcoins
14/3/20,IRR,14470029,Volume,coin-dance-localbitcoins
21/3/20,IRR,75122637,Volume,coin-dance-localbitcoins
28/3/20,IRR,95609977,Volume,coin-dance-localbitcoins
4/4/20,IRR,54886681,Volume,coin-dance-localbitcoins
11/4/20,IRR,193450742,Volume,coin-dance-localbitcoins
18/4/20,IRR,557568867,Volume,coin-dance-localbitcoins
25/4/20,IRR,40406108,Volume,coin-dance-localbitcoins
2/5/20,IRR,1449479896,Volume,coin-dance-localbitcoins
9/5/20,IRR,183995108,Volume,coin-dance-localbitcoins
16/5/20,IRR,230613721,Volume,coin-dance-localbitcoins
23/5/20,IRR,58396573,Volume,coin-dance-localbitcoins
30/5/20,IRR,209488828,Volume,coin-dance-localbitcoins
6/6/20,IRR,148961630,Volume,coin-dance-localbitcoins
13/6/20,IRR,1344635092,Volume,coin-dance-localbitcoins
20/6/20,IRR,416659089,Volume,coin-dance-localbitcoins
27/6/20,IRR,450171940,Volume,coin-dance-localbitcoins
4/7/20,IRR,614704139,Volume,coin-dance-localbitcoins
11/7/20,IRR,210381687,Volume,coin-dance-localbitcoins
18/7/20,IRR,823651489,Volume,coin-dance-localbitcoins
25/7/20,IRR,1483504864,Volume,coin-dance-localbitcoins
1/8/20,IRR,389300350,Volume,coin-dance-localbitcoins
8/8/20,IRR,254557266,Volume,coin-dance-localbitcoins
15/8/20,IRR,2462765535,Volume,coin-dance-localbitcoins
